time,enrolled,available,waitlisted,total
2023-11-13T04:33:22,0,35,0,35
2023-11-13T04:49:25,0,35,0,35
2023-11-13T05:05:12,0,35,0,35
2023-11-13T05:20:54,0,35,0,35
2023-11-13T05:36:37,0,35,0,35
2023-11-13T05:52:21,0,35,0,35
2023-11-13T06:08:09,0,35,0,35
2023-11-13T06:23:51,0,35,0,35
2023-11-13T06:39:34,0,35,0,35
2023-11-13T06:55:15,0,35,0,35
2023-11-13T07:10:58,0,35,0,35
2023-11-13T07:26:37,0,35,0,35
2023-11-13T07:42:17,0,35,0,35
2023-11-13T07:57:55,0,35,0,35
2023-11-13T08:13:34,0,35,0,35
2023-11-13T08:29:23,0,35,0,35
2023-11-13T08:45:01,0,35,0,35
2023-11-13T09:00:40,0,35,0,35
2023-11-13T09:16:18,0,35,0,35
2023-11-13T09:31:57,0,35,0,35
2023-11-13T09:47:36,0,35,0,35
2023-11-13T10:03:27,0,35,0,35
2023-11-13T10:19:07,0,35,0,35
2023-11-13T10:34:45,0,35,0,35
2023-11-13T10:50:24,0,35,0,35
2023-11-13T11:06:16,0,35,0,35
2023-11-13T11:21:54,0,35,0,35
2023-11-13T11:37:33,0,35,0,35
2023-11-13T11:53:24,0,35,0,35
2023-11-13T12:09:09,0,35,0,35
2023-11-13T12:25:00,0,35,0,35
2023-11-13T12:40:40,0,35,0,35
2023-11-13T12:56:19,0,35,0,35
2023-11-13T13:12:09,0,35,0,35
2023-11-13T13:27:49,0,35,0,35
2023-11-13T13:43:29,0,35,0,35
2023-11-13T13:59:09,0,35,0,35
2023-11-13T14:15:00,0,35,0,35
2023-11-13T14:30:42,0,35,0,35
2023-11-13T14:46:23,0,35,0,35
2023-11-13T15:02:19,0,35,0,35
2023-11-13T15:18:01,0,35,0,35
2023-11-13T15:33:55,0,35,0,35
2023-11-13T15:49:37,0,35,0,35
2023-11-13T16:05:19,0,35,0,35
2023-11-13T16:21:11,0,35,0,35
2023-11-13T16:36:53,0,35,0,35
2023-11-13T16:52:35,0,35,0,35
2023-11-13T17:08:18,0,35,0,35
2023-11-13T17:24:12,0,35,0,35
2023-11-13T17:39:54,0,35,0,35
2023-11-13T17:55:37,0,35,0,35
2023-11-13T18:11:32,0,35,0,35
2023-11-13T18:27:14,0,35,0,35
2023-11-13T18:42:56,0,35,0,35
2023-11-13T18:58:49,0,35,0,35
2023-11-13T19:14:32,0,35,0,35
2023-11-13T19:30:14,0,35,0,35
2023-11-13T19:46:07,0,35,0,35
2023-11-13T20:01:48,0,35,0,35
2023-11-13T20:17:30,0,35,0,35
2023-11-13T20:33:12,0,35,0,35
2023-11-13T20:49:04,0,35,0,35
2023-11-13T21:04:46,0,35,0,35
2023-11-13T21:20:29,0,35,0,35
2023-11-13T21:36:13,0,35,0,35
2023-11-13T21:52:09,0,35,0,35
2023-11-13T22:07:51,0,35,0,35
2023-11-13T22:23:33,0,35,0,35
2023-11-13T22:39:26,0,35,0,35
2023-11-13T22:55:09,0,35,0,35
2023-11-13T23:10:51,0,35,0,35
2023-11-13T23:26:34,0,35,0,35
2023-11-13T23:42:28,0,35,0,35
2023-11-13T23:58:11,0,35,0,35
2023-11-14T00:19:32,0,35,0,35
2023-11-14T00:35:28,0,35,0,35
2023-11-14T00:51:30,0,35,0,35
2023-11-14T01:07:17,0,35,0,35
2023-11-14T01:23:04,0,35,0,35
2023-11-14T01:38:50,0,35,0,35
2023-11-14T01:54:36,0,35,0,35
2023-11-14T02:10:34,0,35,0,35
2023-11-14T02:26:19,0,35,0,35
2023-11-14T02:42:04,0,35,0,35
2023-11-14T02:57:48,0,35,0,35
2023-11-14T03:13:34,0,35,0,35
2023-11-14T03:29:20,0,35,0,35
2023-11-14T03:45:07,0,35,0,35
2023-11-14T04:01:03,0,35,0,35
2023-11-14T04:22:12,0,35,0,35
2023-11-14T04:38:24,0,35,0,35
2023-11-14T04:54:13,0,35,0,35
2023-11-14T05:10:03,0,35,0,35
2023-11-14T05:25:51,0,35,0,35
2023-11-14T05:41:38,0,35,0,35
2023-11-14T05:57:26,0,35,0,35
2023-11-14T06:13:17,0,35,0,35
2023-11-14T06:29:04,0,35,0,35
2023-11-14T06:44:51,0,35,0,35
2023-11-14T07:00:40,0,35,0,35
2023-11-14T07:16:34,0,35,0,35
2023-11-14T07:32:19,0,35,0,35
2023-11-14T07:48:03,0,35,0,35
2023-11-14T08:03:48,0,35,0,35
2023-11-14T08:19:31,0,35,0,35
2023-11-14T08:35:24,0,35,0,35
2023-11-14T08:51:07,0,35,0,35
2023-11-14T09:07:03,0,35,0,35
2023-11-14T09:22:48,0,35,0,35
2023-11-14T09:38:32,0,35,0,35
2023-11-14T09:54:17,0,35,0,35
2023-11-14T10:10:12,0,35,0,35
2023-11-14T10:25:57,0,35,0,35
2023-11-14T10:41:53,0,35,0,35
2023-11-14T10:57:38,0,35,0,35
2023-11-14T11:13:25,0,35,0,35
2023-11-14T11:29:23,0,35,0,35
2023-11-14T11:45:16,0,35,0,35
2023-11-14T12:01:17,0,35,0,35
2023-11-14T12:17:04,0,35,0,35
2023-11-14T12:33:02,0,35,0,35
2023-11-14T12:48:50,0,35,0,35
2023-11-14T13:04:49,0,35,0,35
2023-11-14T13:20:37,0,35,0,35
2023-11-14T13:36:34,0,35,0,35
2023-11-14T13:52:22,0,35,0,35
2023-11-14T14:08:11,0,35,0,35
2023-11-14T14:24:12,0,35,0,35
2023-11-14T14:39:57,0,35,0,35
2023-11-14T14:55:54,0,35,0,35
2023-11-14T15:11:54,0,35,0,35
2023-11-14T15:27:40,0,35,0,35
2023-11-14T15:43:26,0,35,0,35
2023-11-14T15:59:24,0,35,0,35
2023-11-14T16:15:10,0,35,0,35
2023-11-14T16:31:07,0,35,0,35
2023-11-14T16:46:52,0,35,0,35
2023-11-14T17:02:49,0,35,0,35
2023-11-14T17:18:35,0,35,0,35
2023-11-14T17:34:20,0,35,0,35
2023-11-14T17:50:17,0,35,0,35
2023-11-14T18:06:03,0,35,0,35
2023-11-14T18:21:48,0,35,0,35
2023-11-14T18:37:44,0,35,0,35
2023-11-14T18:53:29,0,35,0,35
2023-11-14T19:09:19,0,35,0,35
2023-11-14T19:25:19,0,35,0,35
2023-11-14T19:41:05,0,35,0,35
2023-11-14T19:56:51,0,35,0,35
2023-11-14T20:12:52,0,35,0,35
2023-11-14T20:28:38,0,35,0,35
2023-11-14T20:44:23,0,35,0,35
2023-11-14T21:00:10,0,35,0,35
2023-11-14T21:16:09,0,35,0,35
2023-11-14T21:31:54,0,35,0,35
2023-11-14T21:47:41,0,35,0,35
2023-11-14T22:03:26,0,35,0,35
2023-11-14T22:19:23,0,35,0,35
2023-11-14T22:35:08,0,35,0,35
2023-11-14T22:50:53,0,35,0,35
2023-11-14T23:06:52,0,35,0,35
2023-11-14T23:22:38,0,35,0,35
2023-11-14T23:38:24,0,35,0,35
2023-11-14T23:54:10,0,35,0,35
2023-11-15T00:09:58,0,35,0,35
2023-11-15T00:26:04,0,35,0,35
2023-11-15T00:41:54,0,35,0,35
2023-11-15T00:57:42,0,35,0,35
2023-11-15T01:13:31,0,35,0,35
2023-11-15T01:29:21,0,35,0,35
2023-11-15T01:45:10,0,35,0,35
2023-11-15T02:01:04,0,35,0,35
2023-11-15T02:16:53,0,35,0,35
2023-11-15T02:32:52,0,35,0,35
2023-11-15T02:48:39,0,35,0,35
2023-11-15T03:04:41,0,35,0,35
2023-11-15T03:20:52,0,35,0,35
2023-11-15T03:36:41,0,35,0,35
2023-11-15T03:52:30,0,35,0,35
2023-11-15T04:08:20,0,35,0,35
2023-11-15T04:35:16,0,35,0,35
2023-11-15T04:52:24,0,35,0,35
2023-11-15T05:08:41,0,35,0,35
2023-11-15T05:24:31,0,35,0,35
2023-11-15T05:40:21,0,35,0,35
2023-11-15T05:56:12,0,35,0,35
2023-11-15T06:12:07,0,35,0,35
2023-11-15T06:27:55,0,35,0,35
2023-11-15T06:43:45,0,35,0,35
2023-11-15T06:59:38,0,35,0,35
2023-11-15T07:15:28,0,35,0,35
2023-11-15T07:31:24,0,35,0,35
2023-11-15T07:47:10,0,35,0,35
2023-11-15T08:02:56,0,35,0,35
2023-11-15T08:18:43,0,35,0,35
2023-11-15T08:34:31,0,35,0,35
2023-11-15T08:50:17,0,35,0,35
2023-11-15T09:06:04,0,35,0,35
2023-11-15T09:22:05,0,35,0,35
2023-11-15T09:37:53,0,35,0,35
2023-11-15T09:53:39,0,35,0,35
2023-11-15T10:09:38,0,35,0,35
2023-11-15T10:25:26,0,35,0,35
2023-11-15T10:41:13,0,35,0,35
2023-11-15T10:57:12,0,35,0,35
2023-11-15T11:13:02,0,35,0,35
2023-11-15T11:29:02,0,35,0,35
2023-11-15T11:44:50,0,35,0,35
2023-11-15T12:00:42,0,35,0,35
2023-11-15T12:16:43,0,35,0,35
2023-11-15T12:32:42,0,35,0,35
2023-11-15T12:48:29,0,35,0,35
2023-11-15T13:04:16,0,35,0,35
2023-11-15T13:20:16,0,35,0,35
2023-11-15T13:36:04,0,35,0,35
2023-11-15T13:52:05,0,35,0,35
2023-11-15T14:07:54,0,35,0,35
2023-11-15T14:23:57,0,35,0,35
2023-11-15T14:39:46,0,35,0,35
2023-11-15T14:55:46,0,35,0,35
2023-11-15T15:11:35,0,35,0,35
2023-11-15T15:27:35,0,35,0,35
2023-11-15T15:43:26,0,35,0,35
2023-11-15T15:59:15,0,35,0,35
2023-11-15T16:15:17,0,35,0,35
2023-11-15T16:31:06,0,35,0,35
2023-11-15T16:47:10,0,35,0,35
2023-11-15T17:03:00,0,35,0,35
2023-11-15T17:19:05,0,35,0,35
2023-11-15T17:34:53,0,35,0,35
2023-11-15T17:50:44,0,35,0,35
2023-11-15T18:06:47,0,35,0,35
2023-11-15T18:22:38,0,35,0,35
2023-11-15T18:38:27,0,35,0,35
2023-11-15T18:54:25,0,35,0,35
2023-11-15T19:10:14,0,35,0,35
2023-11-15T19:26:02,0,35,0,35
2023-11-15T19:42:05,0,35,0,35
2023-11-15T19:57:53,0,35,0,35
2023-11-15T20:13:43,0,35,0,35
2023-11-15T20:29:41,0,35,0,35
2023-11-15T20:45:30,0,35,0,35
2023-11-15T21:01:17,0,35,0,35
2023-11-15T21:17:16,0,35,0,35
2023-11-15T21:33:01,0,35,0,35
2023-11-15T21:48:47,0,35,0,35
2023-11-15T22:04:47,0,35,0,35
2023-11-15T22:20:33,0,35,0,35
2023-11-15T22:36:19,0,35,0,35
2023-11-15T22:52:05,0,35,0,35
2023-11-15T23:08:03,0,35,0,35
2023-11-15T23:23:50,0,35,0,35
2023-11-15T23:39:37,0,35,0,35
2023-11-15T23:55:24,0,35,0,35
2023-11-16T00:11:27,0,35,0,35
2023-11-16T00:27:22,0,35,0,35
2023-11-16T00:43:10,0,35,0,35
2023-11-16T00:59:00,0,35,0,35
2023-11-16T01:14:50,0,35,0,35
2023-11-16T01:30:38,0,35,0,35
2023-11-16T01:46:38,0,35,0,35
2023-11-16T02:02:28,0,35,0,35
2023-11-16T02:18:16,0,35,0,35
2023-11-16T02:34:03,0,35,0,35
2023-11-16T02:49:50,0,35,0,35
2023-11-16T03:05:36,0,35,0,35
2023-11-16T03:21:25,0,35,0,35
2023-11-16T03:37:27,0,35,0,35
2023-11-16T03:53:18,0,35,0,35
2023-11-16T04:09:09,0,35,0,35
2023-11-16T04:33:36,0,35,0,35
2023-11-16T04:50:51,0,35,0,35
2023-11-16T05:07:06,0,35,0,35
2023-11-16T05:22:56,0,35,0,35
2023-11-16T05:38:47,0,35,0,35
2023-11-16T05:54:38,0,35,0,35
2023-11-16T06:10:32,0,35,0,35
2023-11-16T06:26:21,0,35,0,35
2023-11-16T06:42:10,0,35,0,35
2023-11-16T06:58:00,0,35,0,35
2023-11-16T07:13:48,0,35,0,35
2023-11-16T07:29:37,0,35,0,35
2023-11-16T07:45:39,0,35,0,35
2023-11-16T08:01:26,0,35,0,35
2023-11-16T08:17:12,0,35,0,35
2023-11-16T08:33:00,0,35,0,35
2023-11-16T08:48:46,0,35,0,35
2023-11-16T09:04:33,0,35,0,35
2023-11-16T09:20:30,0,35,0,35
2023-11-16T09:36:16,0,35,0,35
2023-11-16T09:52:05,0,35,0,35
2023-11-16T10:08:01,0,35,0,35
2023-11-16T10:23:50,0,35,0,35
2023-11-16T10:39:56,0,35,0,35
2023-11-16T10:55:44,0,35,0,35
2023-11-16T11:11:46,0,35,0,35
2023-11-16T11:27:35,0,35,0,35
2023-11-16T11:43:42,0,35,0,35
2023-11-16T11:59:30,0,35,0,35
2023-11-16T12:15:28,0,35,0,35
2023-11-16T12:31:16,0,35,0,35
2023-11-16T12:47:03,0,35,0,35
2023-11-16T13:03:01,0,35,0,35
2023-11-16T13:18:50,0,35,0,35
2023-11-16T13:34:51,0,35,0,35
2023-11-16T13:50:39,0,35,0,35
2023-11-16T14:06:47,0,35,0,35
2023-11-16T14:22:36,0,35,0,35
2023-11-16T14:38:51,0,35,0,35
2023-11-16T14:54:39,0,35,0,35
2023-11-16T15:10:52,0,35,0,35
2023-11-16T15:26:51,0,35,0,35
2023-11-16T15:42:45,0,35,0,35
2023-11-16T15:58:55,0,35,0,35
2023-11-16T16:14:51,0,35,0,35
2023-11-16T16:30:41,0,35,0,35
2023-11-16T16:46:42,0,35,0,35
2023-11-16T17:02:45,0,35,0,35
2023-11-16T17:18:46,0,35,0,35
2023-11-16T17:34:37,0,35,0,35
2023-11-16T17:50:48,0,35,0,35
2023-11-16T18:06:38,0,35,0,35
2023-11-16T18:22:30,0,35,0,35
2023-11-16T18:38:30,0,35,0,35
2023-11-16T18:54:21,0,35,0,35
2023-11-16T19:10:12,0,35,0,35
2023-11-16T19:26:12,0,35,0,35
2023-11-16T19:42:01,0,35,0,35
2023-11-16T19:57:51,0,35,0,35
2023-11-16T20:13:51,0,35,0,35
2023-11-16T20:29:41,0,35,0,35
2023-11-16T20:45:30,0,35,0,35
2023-11-16T21:01:30,0,35,0,35
2023-11-16T21:17:17,0,35,0,35
2023-11-16T21:33:05,0,35,0,35
2023-11-16T21:49:03,0,35,0,35
2023-11-16T22:04:51,0,35,0,35
2023-11-16T22:20:39,0,35,0,35
2023-11-16T22:36:27,0,35,0,35
2023-11-16T22:52:35,0,35,0,35
2023-11-16T23:08:23,0,35,0,35
2023-11-16T23:24:12,0,35,0,35
2023-11-16T23:40:01,0,35,0,35
2023-11-16T23:56:02,0,35,0,35
2023-11-17T00:11:57,0,35,0,35
2023-11-17T00:27:54,0,35,0,35
2023-11-17T00:43:45,0,35,0,35
2023-11-17T00:59:37,0,35,0,35
2023-11-17T01:15:48,0,35,0,35
2023-11-17T01:31:39,0,35,0,35
2023-11-17T01:47:32,0,35,0,35
2023-11-17T02:03:24,0,35,0,35
2023-11-17T02:19:16,0,35,0,35
2023-11-17T02:35:06,0,35,0,35
2023-11-17T02:50:57,0,35,0,35
2023-11-17T03:06:59,0,35,0,35
2023-11-17T03:22:53,0,35,0,35
2023-11-17T03:38:45,0,35,0,35
2023-11-17T03:54:37,0,35,0,35
2023-11-17T04:22:22,0,35,0,35
2023-11-17T04:40:01,0,35,0,35
2023-11-17T04:55:55,0,35,0,35
2023-11-17T05:11:50,0,35,0,35
2023-11-17T05:27:42,0,35,0,35
2023-11-17T05:43:35,0,35,0,35
2023-11-17T05:59:27,0,35,0,35
2023-11-17T06:15:20,0,35,0,35
2023-11-17T06:31:12,0,35,0,35
2023-11-17T06:47:04,0,35,0,35
2023-11-17T07:02:56,0,35,0,35
2023-11-17T07:18:46,0,35,0,35
2023-11-17T07:34:37,0,35,0,35
2023-11-17T07:50:25,0,35,0,35
2023-11-17T08:06:16,0,35,0,35
2023-11-17T08:22:21,0,35,0,35
2023-11-17T08:38:11,0,35,0,35
2023-11-17T08:54:01,0,35,0,35
2023-11-17T09:09:52,0,35,0,35
2023-11-17T09:25:45,0,35,0,35
2023-11-17T09:41:47,0,35,0,35
2023-11-17T09:57:37,0,35,0,35
2023-11-17T10:14:14,0,35,0,35
2023-11-17T10:30:29,0,35,0,35
2023-11-17T10:46:32,0,35,0,35
2023-11-17T11:02:53,0,35,0,35
2023-11-17T11:19:02,0,35,0,35
2023-11-17T11:35:08,0,35,0,35
2023-11-17T11:51:01,0,35,0,35
2023-11-17T12:07:19,0,35,0,35
2023-11-17T12:23:33,0,35,0,35
2023-11-17T12:39:48,0,35,0,35
2023-11-17T12:55:49,0,35,0,35
2023-11-17T13:11:55,0,35,0,35
2023-11-17T13:27:47,0,35,0,35
2023-11-17T13:44:16,0,35,0,35
2023-11-17T14:00:21,0,35,0,35
2023-11-17T14:16:16,0,35,0,35
2023-11-17T14:32:50,0,35,0,35
2023-11-17T14:49:24,0,35,0,35
2023-11-17T15:05:55,0,35,0,35
2023-11-17T15:22:05,0,35,0,35
2023-11-17T15:38:13,0,35,0,35
2023-11-17T15:54:08,0,35,0,35
2023-11-17T16:10:17,0,35,0,35
2023-11-17T16:26:13,0,35,0,35
2023-11-17T16:42:26,0,35,0,35
2023-11-17T16:58:21,0,35,0,35
2023-11-17T17:14:21,0,35,0,35
2023-11-17T17:30:25,0,35,0,35
2023-11-17T17:46:16,0,35,0,35
2023-11-17T18:02:31,0,35,0,35
2023-11-17T18:18:21,0,35,0,35
2023-11-17T18:34:14,0,35,0,35
2023-11-17T18:50:05,0,35,0,35
2023-11-17T19:06:05,1,34,0,35
2023-11-17T19:21:57,1,34,0,35
2023-11-17T19:38:05,1,34,0,35
2023-11-17T19:53:56,1,34,0,35
2023-11-17T20:09:46,1,34,0,35
2023-11-17T20:25:37,1,34,0,35
2023-11-17T20:41:38,1,34,0,35
2023-11-17T20:57:29,1,34,0,35
2023-11-17T21:13:20,1,34,0,35
2023-11-17T21:29:10,1,34,0,35
2023-11-17T21:45:10,1,34,0,35
2023-11-17T22:00:59,1,34,0,35
2023-11-17T22:16:49,1,34,0,35
2023-11-17T22:32:38,1,34,0,35
2023-11-17T22:48:28,1,34,0,35
2023-11-17T23:04:28,1,34,0,35
2023-11-17T23:20:18,1,34,0,35
2023-11-17T23:36:08,1,34,0,35
2023-11-17T23:51:57,1,34,0,35
2023-11-18T00:07:48,1,34,0,35
2023-11-18T00:24:02,1,34,0,35
2023-11-18T00:39:56,1,34,0,35
2023-11-18T00:55:50,1,34,0,35
2023-11-18T01:11:43,1,34,0,35
2023-11-18T01:27:35,1,34,0,35
2023-11-18T01:43:27,1,34,0,35
2023-11-18T01:59:33,1,34,0,35
2023-11-18T02:15:25,1,34,0,35
2023-11-18T02:31:15,1,34,0,35
2023-11-18T02:47:05,1,34,0,35
2023-11-18T03:02:55,1,34,0,35
2023-11-18T03:18:46,1,34,0,35
2023-11-18T03:34:37,1,34,0,35
2023-11-18T03:50:29,1,34,0,35
2023-11-18T04:08:48,1,34,0,35
2023-11-18T04:28:04,1,34,0,35
2023-11-18T04:44:23,1,34,0,35
2023-11-18T05:00:17,1,34,0,35
2023-11-18T05:16:09,1,34,0,35
2023-11-18T05:32:01,1,34,0,35
2023-11-18T05:47:54,1,34,0,35
2023-11-18T06:03:47,1,34,0,35
2023-11-18T06:19:40,1,34,0,35
2023-11-18T06:35:33,1,34,0,35
2023-11-18T06:51:24,1,34,0,35
2023-11-18T07:07:16,1,34,0,35
2023-11-18T07:23:09,1,34,0,35
2023-11-18T07:39:00,1,34,0,35
2023-11-18T07:55:00,1,34,0,35
2023-11-18T08:10:51,1,34,0,35
2023-11-18T08:26:43,1,34,0,35
2023-11-18T08:42:34,1,34,0,35
2023-11-18T08:58:26,1,34,0,35
2023-11-18T09:14:17,2,33,0,35
2023-11-18T09:30:16,2,33,0,35
2023-11-18T09:46:06,2,33,0,35
2023-11-18T10:01:56,2,33,0,35
2023-11-18T10:17:49,2,33,0,35
2023-11-18T10:33:40,2,33,0,35
2023-11-18T10:49:39,2,33,0,35
2023-11-18T11:05:33,2,33,0,35
2023-11-18T11:21:25,2,33,0,35
2023-11-18T11:37:25,2,33,0,35
2023-11-18T11:53:16,3,32,0,35
2023-11-18T12:09:06,3,32,0,35
2023-11-18T12:25:05,3,32,0,35
2023-11-18T12:40:55,3,32,0,35
2023-11-18T12:56:46,3,32,0,35
2023-11-18T13:12:46,3,32,0,35
2023-11-18T13:28:36,3,32,0,35
2023-11-18T13:44:27,4,31,0,35
2023-11-18T14:00:26,5,30,0,35
2023-11-18T14:16:17,5,30,0,35
2023-11-18T14:32:08,7,28,0,35
2023-11-18T14:48:07,7,28,0,35
2023-11-18T15:04:01,8,27,0,35
2023-11-18T15:19:51,8,27,0,35
2023-11-18T15:35:44,8,27,0,35
2023-11-18T15:51:47,8,27,0,35
2023-11-18T16:07:37,8,27,0,35
2023-11-18T16:23:29,8,27,0,35
2023-11-18T16:39:28,8,27,0,35
2023-11-18T16:55:20,8,27,0,35
2023-11-18T17:11:16,8,27,0,35
2023-11-18T17:27:15,8,27,0,35
2023-11-18T17:43:07,8,27,0,35
2023-11-18T17:58:56,8,27,0,35
2023-11-18T18:14:58,8,27,0,35
2023-11-18T18:30:51,8,27,0,35
2023-11-18T18:46:41,8,27,0,35
2023-11-18T19:02:44,8,27,0,35
2023-11-18T19:18:33,9,26,0,35
2023-11-18T19:34:23,9,26,0,35
2023-11-18T19:50:21,9,26,0,35
2023-11-18T20:06:10,11,24,0,35
2023-11-18T20:22:00,10,25,0,35
2023-11-18T20:37:48,10,25,0,35
2023-11-18T20:53:49,10,25,0,35
2023-11-18T21:09:37,10,25,0,35
2023-11-18T21:25:28,10,25,0,35
2023-11-18T21:41:18,10,25,0,35
2023-11-18T21:57:17,10,25,0,35
2023-11-18T22:13:05,10,25,0,35
2023-11-18T22:28:54,10,25,0,35
2023-11-18T22:44:43,10,25,0,35
2023-11-18T23:00:31,10,25,0,35
2023-11-18T23:16:30,10,25,0,35
2023-11-18T23:32:18,10,25,0,35
2023-11-18T23:48:06,10,25,0,35
2023-11-19T00:03:55,10,25,0,35
2023-11-19T00:19:44,10,25,0,35
2023-11-19T00:35:34,10,25,0,35
2023-11-19T01:06:14,10,25,0,35
2023-11-19T01:22:15,10,25,0,35
2023-11-19T01:38:04,10,25,0,35
2023-11-19T01:53:52,10,25,0,35
2023-11-19T02:09:41,10,25,0,35
2023-11-19T02:25:30,10,25,0,35
2023-11-19T02:41:19,10,25,0,35
2023-11-19T02:57:15,10,25,0,35
2023-11-19T03:13:05,10,25,0,35
2023-11-19T03:29:00,10,25,0,35
2023-11-19T03:44:53,10,25,0,35
2023-11-19T04:00:46,10,25,0,35
2023-11-19T04:26:27,10,25,0,35
2023-11-19T04:45:58,10,25,0,35
2023-11-19T05:01:54,10,25,0,35
2023-11-19T05:17:49,10,25,0,35
2023-11-19T05:33:43,10,25,0,35
2023-11-19T05:49:37,10,25,0,35
2023-11-19T06:05:30,10,25,0,35
2023-11-19T06:21:22,10,25,0,35
2023-11-19T06:37:14,10,25,0,35
2023-11-19T06:53:07,10,25,0,35
2023-11-19T07:09:00,10,25,0,35
2023-11-19T07:24:52,10,25,0,35
2023-11-19T07:40:43,10,25,0,35
2023-11-19T07:56:33,10,25,0,35
2023-11-19T08:12:24,10,25,0,35
2023-11-19T08:28:19,10,25,0,35
2023-11-19T08:44:18,10,25,0,35
2023-11-19T09:00:09,10,25,0,35
2023-11-19T09:16:11,10,25,0,35
2023-11-19T09:32:01,10,25,0,35
2023-11-19T09:47:51,10,25,0,35
2023-11-19T10:03:40,10,25,0,35
2023-11-19T10:19:33,10,25,0,35
2023-11-19T10:35:29,10,25,0,35
2023-11-19T10:51:24,10,25,0,35
2023-11-19T11:07:17,10,25,0,35
