time,enrolled,available,waitlisted,total
2023-11-13T04:33:35,0,75,0,75
2023-11-13T04:49:38,0,75,0,75
2023-11-13T05:05:25,0,75,0,75
2023-11-13T05:21:08,0,75,0,75
2023-11-13T05:36:50,0,75,0,75
2023-11-13T05:52:34,0,75,0,75
2023-11-13T06:08:22,0,75,0,75
2023-11-13T06:24:04,0,75,0,75
2023-11-13T06:39:48,0,75,0,75
2023-11-13T06:55:28,0,75,0,75
2023-11-13T07:11:11,0,75,0,75
2023-11-13T07:26:50,0,75,0,75
2023-11-13T07:42:30,0,75,0,75
2023-11-13T07:58:08,0,75,0,75
2023-11-13T08:13:48,0,75,0,75
2023-11-13T08:29:36,0,75,0,75
2023-11-13T08:45:15,0,75,0,75
2023-11-13T09:00:54,0,75,0,75
2023-11-13T09:16:32,0,75,0,75
2023-11-13T09:32:10,0,75,0,75
2023-11-13T09:47:49,0,75,0,75
2023-11-13T10:03:40,0,75,0,75
2023-11-13T10:19:20,0,75,0,75
2023-11-13T10:34:59,0,75,0,75
2023-11-13T10:50:37,0,75,0,75
2023-11-13T11:06:29,0,75,0,75
2023-11-13T11:22:07,0,75,0,75
2023-11-13T11:37:46,0,75,0,75
2023-11-13T11:53:37,0,75,0,75
2023-11-13T12:09:22,0,75,0,75
2023-11-13T12:25:13,0,75,0,75
2023-11-13T12:40:53,0,75,0,75
2023-11-13T12:56:33,0,75,0,75
2023-11-13T13:12:22,0,75,0,75
2023-11-13T13:28:02,0,75,0,75
2023-11-13T13:43:42,0,75,0,75
2023-11-13T13:59:22,0,75,0,75
2023-11-13T14:15:13,0,75,0,75
2023-11-13T14:30:55,0,75,0,75
2023-11-13T14:46:37,0,75,0,75
2023-11-13T15:02:33,0,75,0,75
2023-11-13T15:18:15,0,75,0,75
2023-11-13T15:34:08,0,75,0,75
2023-11-13T15:49:50,0,75,0,75
2023-11-13T16:05:32,0,75,0,75
2023-11-13T16:21:24,0,75,0,75
2023-11-13T16:37:07,0,75,0,75
2023-11-13T16:52:49,0,75,0,75
2023-11-13T17:08:32,0,75,0,75
2023-11-13T17:24:25,0,75,0,75
2023-11-13T17:40:08,0,75,0,75
