time,enrolled,available,waitlisted,total
2024-01-12T10:10:01,0,9999,0,9999
2024-01-12T10:26:56,0,9999,0,9999
2024-01-12T10:43:54,0,9999,0,9999
2024-01-12T11:01:11,0,9999,0,9999
2024-01-12T11:18:09,0,19998,0,19998
2024-01-12T11:35:06,0,19998,0,19998
2024-01-12T11:52:02,0,19998,0,19998
2024-01-12T12:09:14,0,19998,0,19998
2024-01-12T12:26:10,0,19998,0,19998
2024-01-12T12:43:14,0,19998,0,19998
2024-01-12T13:00:09,0,19998,0,19998
2024-01-12T13:17:07,0,19998,0,19998
2024-01-12T13:34:00,0,19998,0,19998
2024-01-12T13:51:04,0,19998,0,19998
2024-01-12T14:08:00,0,19998,0,19998
2024-01-12T14:24:54,0,19998,0,19998
2024-01-12T14:41:50,0,19998,0,19998
2024-01-12T14:59:02,0,19998,0,19998
2024-01-12T15:15:59,0,19998,0,19998
2024-01-12T15:32:52,0,19998,0,19998
2024-01-12T15:50:06,1,19997,0,19998
2024-01-12T16:07:02,1,19997,0,19998
2024-01-12T16:23:55,1,19997,0,19998
2024-01-12T16:40:50,1,19997,0,19998
2024-01-12T16:57:45,1,19997,0,19998
2024-01-12T17:14:52,1,19997,0,19998
2024-01-12T17:31:47,1,19997,0,19998
2024-01-12T17:48:41,1,19997,0,19998
2024-01-12T18:05:36,1,19997,0,19998
2024-01-12T18:22:31,1,19997,0,19998
2024-01-12T18:39:26,1,19997,0,19998
2024-01-12T18:56:32,1,19997,0,19998
2024-01-12T19:13:30,1,19997,0,19998
2024-01-12T19:30:24,1,19997,0,19998
2024-01-12T19:47:19,1,19997,0,19998
2024-01-12T20:04:15,1,19997,0,19998
2024-01-12T20:21:10,1,19997,0,19998
2024-01-12T20:38:05,1,19997,0,19998
2024-01-12T20:55:10,1,19997,0,19998
2024-01-12T21:12:05,1,19997,0,19998
2024-01-12T21:29:00,1,19997,0,19998
2024-01-12T21:45:56,1,19997,0,19998
2024-01-12T22:02:53,1,19997,0,19998
2024-01-12T22:19:47,1,19997,0,19998
2024-01-12T22:36:42,1,19997,0,19998
2024-01-12T22:53:37,1,19997,0,19998
2024-01-12T23:10:44,1,19997,0,19998
2024-01-12T23:27:38,1,19997,0,19998
2024-01-12T23:44:34,1,19997,0,19998
2024-01-13T00:01:33,1,19997,0,19998
2024-01-13T00:18:34,1,19997,0,19998
2024-01-13T00:35:35,1,19997,0,19998
2024-01-13T00:52:38,1,19997,0,19998
2024-01-13T01:09:38,1,19997,0,19998
2024-01-13T01:26:37,1,19997,0,19998
2024-01-13T01:43:37,1,19997,0,19998
2024-01-13T02:00:39,1,19997,0,19998
2024-01-13T02:17:38,1,19997,0,19998
2024-01-13T02:34:54,1,19997,0,19998
2024-01-13T02:51:50,1,19997,0,19998
2024-01-13T03:08:47,1,19997,0,19998
2024-01-13T03:25:47,1,19997,0,19998
2024-01-13T03:42:44,1,19997,0,19998
2024-01-13T03:59:44,1,19997,0,19998
2024-01-13T04:27:41,1,19997,0,19998
2024-01-13T04:45:04,1,19997,0,19998
2024-01-13T05:02:13,1,19997,0,19998
2024-01-13T05:19:13,1,19997,0,19998
2024-01-13T05:36:12,1,19997,0,19998
2024-01-13T05:53:13,1,19997,0,19998
2024-01-13T06:10:13,1,19997,0,19998
2024-01-13T06:27:11,1,19997,0,19998
