time,enrolled,available,waitlisted,total
2023-11-13T04:33:30,0,175,0,175
2023-11-13T04:49:34,0,175,0,175
2023-11-13T05:05:20,0,175,0,175
2023-11-13T05:21:03,0,175,0,175
2023-11-13T05:36:46,0,175,0,175
2023-11-13T05:52:30,0,175,0,175
2023-11-13T06:08:18,0,175,0,175
2023-11-13T06:24:00,0,175,0,175
2023-11-13T06:39:43,0,175,0,175
2023-11-13T06:55:24,0,175,0,175
2023-11-13T07:11:06,0,175,0,175
2023-11-13T07:26:45,0,175,0,175
2023-11-13T07:42:25,0,175,0,175
2023-11-13T07:58:03,0,175,0,175
2023-11-13T08:13:43,0,175,0,175
2023-11-13T08:29:31,0,175,0,175
2023-11-13T08:45:10,0,175,0,175
2023-11-13T09:00:49,0,175,0,175
2023-11-13T09:16:27,0,175,0,175
2023-11-13T09:32:06,0,175,0,175
2023-11-13T09:47:45,0,175,0,175
2023-11-13T10:03:35,0,175,0,175
2023-11-13T10:19:15,0,175,0,175
2023-11-13T10:34:54,0,175,0,175
2023-11-13T10:50:32,0,175,0,175
2023-11-13T11:06:24,0,175,0,175
2023-11-13T11:22:02,0,175,0,175
2023-11-13T11:37:42,0,175,0,175
2023-11-13T11:53:32,0,175,0,175
2023-11-13T12:09:17,0,175,0,175
2023-11-13T12:25:09,0,175,0,175
2023-11-13T12:40:48,0,175,0,175
2023-11-13T12:56:28,0,175,0,175
2023-11-13T13:12:17,0,175,0,175
2023-11-13T13:27:57,0,175,0,175
2023-11-13T13:43:37,0,175,0,175
2023-11-13T13:59:17,0,175,0,175
2023-11-13T14:15:09,0,175,0,175
2023-11-13T14:30:50,0,175,0,175
2023-11-13T14:46:32,0,175,0,175
2023-11-13T15:02:28,0,175,0,175
2023-11-13T15:18:10,0,175,0,175
2023-11-13T15:34:03,0,175,0,175
2023-11-13T15:49:46,0,175,0,175
2023-11-13T16:05:27,0,175,0,175
2023-11-13T16:21:20,0,175,0,175
2023-11-13T16:37:02,0,175,0,175
2023-11-13T16:52:44,0,175,0,175
2023-11-13T17:08:27,0,175,0,175
2023-11-13T17:24:21,0,175,0,175
2023-11-13T17:40:03,0,175,0,175
2023-11-13T17:55:45,0,175,0,175
2023-11-13T18:11:40,0,175,0,175
2023-11-13T18:27:22,0,175,0,175
2023-11-13T18:43:05,0,175,0,175
2023-11-13T18:58:58,0,175,0,175
2023-11-13T19:14:40,0,175,0,175
2023-11-13T19:30:23,0,175,0,175
2023-11-13T19:46:15,0,175,0,175
2023-11-13T20:01:57,0,175,0,175
2023-11-13T20:17:39,0,175,0,175
2023-11-13T20:33:20,0,175,0,175
2023-11-13T20:49:13,0,175,0,175
2023-11-13T21:04:55,0,175,0,175
2023-11-13T21:20:38,0,175,0,175
2023-11-13T21:36:21,0,175,0,175
2023-11-13T21:52:18,0,175,0,175
2023-11-13T22:08:00,0,175,0,175
2023-11-13T22:23:42,0,175,0,175
2023-11-13T22:39:34,0,175,0,175
2023-11-13T22:55:17,0,175,0,175
2023-11-13T23:10:59,0,175,0,175
2023-11-13T23:26:42,0,175,0,175
2023-11-13T23:42:36,0,175,0,175
2023-11-13T23:58:20,0,175,0,175
2023-11-14T00:19:40,0,175,0,175
2023-11-14T00:35:36,0,175,0,175
2023-11-14T00:51:38,0,175,0,175
2023-11-14T01:07:26,0,175,0,175
2023-11-14T01:23:12,0,175,0,175
2023-11-14T01:38:58,0,175,0,175
2023-11-14T01:54:45,0,175,0,175
2023-11-14T02:10:42,0,175,0,175
2023-11-14T02:26:28,0,175,0,175
2023-11-14T02:42:13,0,175,0,175
2023-11-14T02:57:57,0,175,0,175
2023-11-14T03:13:42,0,175,0,175
2023-11-14T03:29:28,0,175,0,175
2023-11-14T03:45:15,0,175,0,175
2023-11-14T04:01:12,0,175,0,175
2023-11-14T04:22:20,0,175,0,175
2023-11-14T04:38:33,0,175,0,175
2023-11-14T04:54:22,0,175,0,175
2023-11-14T05:10:12,0,175,0,175
2023-11-14T05:25:59,0,175,0,175
2023-11-14T05:41:47,0,175,0,175
2023-11-14T05:57:35,0,175,0,175
2023-11-14T06:13:26,0,175,0,175
2023-11-14T06:29:13,0,175,0,175
2023-11-14T06:44:59,0,175,0,175
2023-11-14T07:00:48,0,175,0,175
2023-11-14T07:16:42,0,175,0,175
2023-11-14T07:32:27,0,175,0,175
2023-11-14T07:48:11,0,175,0,175
2023-11-14T08:03:56,0,175,0,175
2023-11-14T08:19:40,0,175,0,175
2023-11-14T08:35:32,1,174,0,175
2023-11-14T08:51:16,2,173,0,175
2023-11-14T09:07:12,4,171,0,175
2023-11-14T09:22:57,4,171,0,175
2023-11-14T09:38:40,5,170,0,175
2023-11-14T09:54:25,5,170,0,175
2023-11-14T10:10:20,5,170,0,175
2023-11-14T10:26:06,6,169,0,175
2023-11-14T10:42:01,6,169,0,175
2023-11-14T10:57:46,7,168,0,175
2023-11-14T11:13:33,7,168,0,175
2023-11-14T11:29:32,7,168,0,175
2023-11-14T11:45:24,7,168,0,175
2023-11-14T12:01:26,7,168,0,175
2023-11-14T12:17:13,7,168,0,175
2023-11-14T12:33:11,8,167,0,175
2023-11-14T12:48:58,8,167,0,175
2023-11-14T13:04:57,8,167,0,175
2023-11-14T13:20:45,8,167,0,175
2023-11-14T13:36:42,8,167,0,175
2023-11-14T13:52:31,8,167,0,175
2023-11-14T14:08:20,8,167,0,175
2023-11-14T14:24:20,8,167,0,175
2023-11-14T14:40:06,10,165,0,175
2023-11-14T14:56:02,13,162,0,175
2023-11-14T15:12:03,13,162,0,175
2023-11-14T15:27:48,14,161,0,175
2023-11-14T15:43:34,16,159,0,175
2023-11-14T15:59:33,16,159,0,175
2023-11-14T16:15:18,19,156,0,175
2023-11-14T16:31:16,20,155,0,175
2023-11-14T16:47:01,21,154,0,175
2023-11-14T17:02:57,24,151,0,175
2023-11-14T17:18:43,24,151,0,175
2023-11-14T17:34:29,28,147,0,175
2023-11-14T17:50:26,32,143,0,175
2023-11-14T18:06:11,34,141,0,175
2023-11-14T18:21:56,35,140,0,175
2023-11-14T18:37:53,38,137,0,175
2023-11-14T18:53:38,41,134,0,175
2023-11-14T19:09:28,43,132,0,175
2023-11-14T19:25:27,44,131,0,175
2023-11-14T19:41:13,46,129,0,175
2023-11-14T19:56:59,48,127,0,175
2023-11-14T20:13:00,48,127,0,175
2023-11-14T20:28:46,50,125,0,175
2023-11-14T20:44:32,51,124,0,175
2023-11-14T21:00:18,52,123,0,175
2023-11-14T21:16:18,53,122,0,175
2023-11-14T21:32:03,54,121,0,175
2023-11-14T21:47:49,54,121,0,175
2023-11-14T22:03:34,54,121,0,175
2023-11-14T22:19:31,54,121,0,175
2023-11-14T22:35:16,54,121,0,175
2023-11-14T22:51:01,54,121,0,175
2023-11-14T23:07:01,54,121,0,175
2023-11-14T23:22:47,56,119,0,175
2023-11-14T23:38:33,56,119,0,175
2023-11-14T23:54:18,56,119,0,175
2023-11-15T00:10:06,56,119,0,175
2023-11-15T00:26:13,56,119,0,175
2023-11-15T00:42:02,56,119,0,175
2023-11-15T00:57:51,56,119,0,175
2023-11-15T01:13:40,56,119,0,175
2023-11-15T01:29:29,56,119,0,175
2023-11-15T01:45:19,56,119,0,175
2023-11-15T02:01:13,56,119,0,175
2023-11-15T02:17:02,56,119,0,175
2023-11-15T02:33:00,56,119,0,175
2023-11-15T02:48:47,56,119,0,175
2023-11-15T03:04:49,56,119,0,175
2023-11-15T03:21:01,56,119,0,175
2023-11-15T03:36:50,56,119,0,175
2023-11-15T03:52:39,56,119,0,175
2023-11-15T04:08:29,56,119,0,175
2023-11-15T04:35:25,56,119,0,175
2023-11-15T04:52:33,56,119,0,175
2023-11-15T05:08:50,56,119,0,175
2023-11-15T05:24:40,56,119,0,175
2023-11-15T05:40:30,56,119,0,175
2023-11-15T05:56:20,56,119,0,175
2023-11-15T06:12:15,56,119,0,175
2023-11-15T06:28:04,56,119,0,175
2023-11-15T06:43:53,56,119,0,175
2023-11-15T06:59:47,56,119,0,175
2023-11-15T07:15:36,56,119,0,175
2023-11-15T07:31:33,56,119,0,175
2023-11-15T07:47:19,56,119,0,175
2023-11-15T08:03:05,56,119,0,175
2023-11-15T08:18:51,57,118,0,175
2023-11-15T08:34:39,58,117,0,175
2023-11-15T08:50:26,58,117,0,175
2023-11-15T09:06:13,62,113,0,175
2023-11-15T09:22:14,64,111,0,175
2023-11-15T09:38:01,67,108,0,175
2023-11-15T09:53:48,69,106,0,175
2023-11-15T10:09:47,69,106,0,175
2023-11-15T10:25:35,69,106,0,175
2023-11-15T10:41:22,71,104,0,175
2023-11-15T10:57:20,73,102,0,175
2023-11-15T11:13:10,77,98,0,175
2023-11-15T11:29:10,77,98,0,175
2023-11-15T11:44:58,78,97,0,175
2023-11-15T12:01:03,82,93,0,175
2023-11-15T12:16:51,84,91,0,175
2023-11-15T12:32:50,86,89,0,175
2023-11-15T12:48:37,87,88,0,175
2023-11-15T13:04:24,89,86,0,175
2023-11-15T13:20:24,91,84,0,175
2023-11-15T13:36:12,92,83,0,175
2023-11-15T13:52:14,97,78,0,175
2023-11-15T14:08:03,99,76,0,175
2023-11-15T14:24:05,101,74,0,175
2023-11-15T14:39:54,103,72,0,175
2023-11-15T14:55:54,105,70,0,175
2023-11-15T15:11:44,108,67,0,175
2023-11-15T15:27:43,110,65,0,175
2023-11-15T15:43:34,110,65,0,175
2023-11-15T15:59:36,112,63,0,175
2023-11-15T16:15:25,113,62,0,175
2023-11-15T16:31:15,113,62,0,175
2023-11-15T16:47:19,115,60,0,175
2023-11-15T17:03:09,118,57,0,175
2023-11-15T17:19:13,118,57,0,175
2023-11-15T17:35:02,120,55,0,175
2023-11-15T17:50:52,121,54,0,175
2023-11-15T18:06:55,124,51,0,175
2023-11-15T18:22:47,127,48,0,175
2023-11-15T18:38:35,130,45,0,175
2023-11-15T18:54:34,135,40,0,175
2023-11-15T19:10:22,138,37,0,175
2023-11-15T19:26:11,140,35,0,175
2023-11-15T19:42:13,143,32,0,175
2023-11-15T19:58:02,144,31,0,175
2023-11-15T20:13:52,144,31,0,175
2023-11-15T20:29:50,146,29,0,175
2023-11-15T20:45:38,149,26,0,175
2023-11-15T21:01:26,152,23,0,175
2023-11-15T21:17:24,153,22,0,175
2023-11-15T21:33:10,153,22,0,175
2023-11-15T21:48:56,153,22,0,175
2023-11-15T22:04:55,153,22,0,175
2023-11-15T22:20:42,153,22,0,175
2023-11-15T22:36:27,153,22,0,175
2023-11-15T22:52:14,154,21,0,175
2023-11-15T23:08:11,154,21,0,175
2023-11-15T23:23:58,154,21,0,175
2023-11-15T23:39:46,156,19,0,175
2023-11-15T23:55:32,157,18,0,175
2023-11-16T00:11:35,157,18,0,175
2023-11-16T00:27:30,157,18,0,175
2023-11-16T00:43:19,158,17,0,175
2023-11-16T00:59:09,158,17,0,175
2023-11-16T01:14:58,158,17,0,175
2023-11-16T01:30:47,158,17,0,175
2023-11-16T01:46:47,158,17,0,175
2023-11-16T02:02:37,158,17,0,175
2023-11-16T02:18:24,158,17,0,175
2023-11-16T02:34:11,159,16,0,175
2023-11-16T02:49:58,159,16,0,175
2023-11-16T03:05:44,159,16,0,175
2023-11-16T03:21:33,159,16,0,175
2023-11-16T03:37:36,159,16,0,175
2023-11-16T03:53:27,159,16,0,175
2023-11-16T04:09:18,159,16,0,175
2023-11-16T04:33:44,159,16,0,175
2023-11-16T04:50:59,159,16,0,175
2023-11-16T05:07:15,159,16,0,175
2023-11-16T05:23:05,159,16,0,175
