time,enrolled,available,waitlisted,total
2023-11-13T04:33:25,0,200,0,200
2023-11-13T04:49:28,0,200,0,200
2023-11-13T05:05:15,0,200,0,200
2023-11-13T05:20:58,0,200,0,200
2023-11-13T05:36:40,0,200,0,200
2023-11-13T05:52:24,0,200,0,200
2023-11-13T06:08:12,0,200,0,200
2023-11-13T06:23:54,0,200,0,200
2023-11-13T06:39:38,0,200,0,200
2023-11-13T06:55:18,0,200,0,200
2023-11-13T07:11:01,0,200,0,200
2023-11-13T07:26:40,0,200,0,200
2023-11-13T07:42:20,0,200,0,200
2023-11-13T07:57:58,0,200,0,200
2023-11-13T08:13:38,0,200,0,200
2023-11-13T08:29:26,0,200,0,200
2023-11-13T08:45:05,0,200,0,200
2023-11-13T09:00:43,0,200,0,200
2023-11-13T09:16:22,0,200,0,200
2023-11-13T09:32:00,0,200,0,200
2023-11-13T09:47:39,0,200,0,200
2023-11-13T10:03:30,0,200,0,200
2023-11-13T10:19:10,0,200,0,200
2023-11-13T10:34:49,0,200,0,200
2023-11-13T10:50:27,0,200,0,200
2023-11-13T11:06:19,0,200,0,200
2023-11-13T11:21:57,0,200,0,200
2023-11-13T11:37:36,0,200,0,200
2023-11-13T11:53:27,0,200,0,200
2023-11-13T12:09:12,0,200,0,200
2023-11-13T12:25:03,0,200,0,200
2023-11-13T12:40:43,0,200,0,200
2023-11-13T12:56:23,0,200,0,200
2023-11-13T13:12:12,0,200,0,200
2023-11-13T13:27:52,0,200,0,200
2023-11-13T13:43:32,0,200,0,200
2023-11-13T13:59:12,0,200,0,200
2023-11-13T14:15:03,0,200,0,200
2023-11-13T14:30:45,0,200,0,200
2023-11-13T14:46:27,0,200,0,200
2023-11-13T15:02:23,0,200,0,200
2023-11-13T15:18:04,0,200,0,200
2023-11-13T15:33:58,0,200,0,200
2023-11-13T15:49:40,0,200,0,200
2023-11-13T16:05:22,0,200,0,200
2023-11-13T16:21:14,0,200,0,200
2023-11-13T16:36:57,0,200,0,200
2023-11-13T16:52:39,0,200,0,200
2023-11-13T17:08:22,0,200,0,200
2023-11-13T17:24:15,0,200,0,200
2023-11-13T17:39:57,0,200,0,200
2023-11-13T17:55:40,0,200,0,200
2023-11-13T18:11:35,0,200,0,200
2023-11-13T18:27:17,0,200,0,200
2023-11-13T18:42:59,0,200,0,200
2023-11-13T18:58:52,0,200,0,200
2023-11-13T19:14:35,0,200,0,200
2023-11-13T19:30:17,0,200,0,200
2023-11-13T19:46:10,0,200,0,200
2023-11-13T20:01:51,0,200,0,200
2023-11-13T20:17:33,0,200,0,200
2023-11-13T20:33:15,0,200,0,200
2023-11-13T20:49:07,0,200,0,200
2023-11-13T21:04:49,0,200,0,200
2023-11-13T21:20:33,0,200,0,200
2023-11-13T21:36:16,0,200,0,200
2023-11-13T21:52:13,0,200,0,200
2023-11-13T22:07:55,0,200,0,200
2023-11-13T22:23:36,0,200,0,200
2023-11-13T22:39:29,0,200,0,200
2023-11-13T22:55:12,0,200,0,200
2023-11-13T23:10:54,0,200,0,200
2023-11-13T23:26:37,0,200,0,200
2023-11-13T23:42:31,0,200,0,200
2023-11-13T23:58:14,0,200,0,200
2023-11-14T00:19:35,0,200,0,200
2023-11-14T00:35:31,0,200,0,200
2023-11-14T00:51:33,0,200,0,200
2023-11-14T01:07:21,0,200,0,200
2023-11-14T01:23:07,0,200,0,200
2023-11-14T01:38:53,0,200,0,200
2023-11-14T01:54:39,0,200,0,200
2023-11-14T02:10:37,0,200,0,200
2023-11-14T02:26:23,0,200,0,200
2023-11-14T02:42:08,0,200,0,200
2023-11-14T02:57:52,0,200,0,200
2023-11-14T03:13:37,0,200,0,200
2023-11-14T03:29:23,0,200,0,200
2023-11-14T03:45:10,0,200,0,200
2023-11-14T04:01:07,0,200,0,200
2023-11-14T04:22:15,0,200,0,200
2023-11-14T04:38:27,0,200,0,200
2023-11-14T04:54:16,0,200,0,200
2023-11-14T05:10:07,0,200,0,200
2023-11-14T05:25:54,0,200,0,200
2023-11-14T05:41:42,0,200,0,200
2023-11-14T05:57:30,0,200,0,200
2023-11-14T06:13:20,0,200,0,200
2023-11-14T06:29:07,0,200,0,200
2023-11-14T06:44:54,0,200,0,200
2023-11-14T07:00:43,0,200,0,200
2023-11-14T07:16:37,0,200,0,200
2023-11-14T07:32:22,0,200,0,200
2023-11-14T07:48:06,0,200,0,200
2023-11-14T08:03:51,0,200,0,200
2023-11-14T08:19:35,0,200,0,200
2023-11-14T08:35:27,1,199,0,200
2023-11-14T08:51:11,1,199,0,200
2023-11-14T09:07:07,1,199,0,200
2023-11-14T09:22:52,1,199,0,200
2023-11-14T09:38:35,1,199,0,200
2023-11-14T09:54:20,1,199,0,200
2023-11-14T10:10:15,1,199,0,200
2023-11-14T10:26:01,2,198,0,200
2023-11-14T10:41:56,3,197,0,200
2023-11-14T10:57:41,3,197,0,200
2023-11-14T11:13:28,3,197,0,200
2023-11-14T11:29:26,3,197,0,200
2023-11-14T11:45:19,5,195,0,200
2023-11-14T12:01:20,5,195,0,200
2023-11-14T12:17:07,5,195,0,200
2023-11-14T12:33:05,6,194,0,200
2023-11-14T12:48:53,7,193,0,200
2023-11-14T13:04:52,8,192,0,200
2023-11-14T13:20:40,8,192,0,200
2023-11-14T13:36:37,9,191,0,200
2023-11-14T13:52:25,9,191,0,200
2023-11-14T14:08:14,9,191,0,200
2023-11-14T14:24:15,8,192,0,200
2023-11-14T14:40:00,8,192,0,200
2023-11-14T14:55:57,8,192,0,200
2023-11-14T15:11:58,8,192,0,200
2023-11-14T15:27:43,8,192,0,200
2023-11-14T15:43:29,8,192,0,200
2023-11-14T15:59:28,8,192,0,200
2023-11-14T16:15:13,8,192,0,200
2023-11-14T16:31:10,8,192,0,200
2023-11-14T16:46:55,8,192,0,200
2023-11-14T17:02:52,8,192,0,200
2023-11-14T17:18:38,8,192,0,200
2023-11-14T17:34:23,8,192,0,200
2023-11-14T17:50:20,8,192,0,200
2023-11-14T18:06:06,8,192,0,200
2023-11-14T18:21:51,8,192,0,200
2023-11-14T18:37:47,8,192,0,200
2023-11-14T18:53:32,10,190,0,200
2023-11-14T19:09:22,10,190,0,200
2023-11-14T19:25:22,10,190,0,200
2023-11-14T19:41:08,10,190,0,200
2023-11-14T19:56:54,10,190,0,200
2023-11-14T20:12:55,10,190,0,200
2023-11-14T20:28:41,10,190,0,200
2023-11-14T20:44:26,10,190,0,200
2023-11-14T21:00:13,10,190,0,200
2023-11-14T21:16:12,10,190,0,200
2023-11-14T21:31:57,10,190,0,200
2023-11-14T21:47:44,10,190,0,200
2023-11-14T22:03:29,10,190,0,200
2023-11-14T22:19:26,10,190,0,200
2023-11-14T22:35:11,10,190,0,200
2023-11-14T22:50:56,10,190,0,200
2023-11-14T23:06:56,10,190,0,200
2023-11-14T23:22:42,10,190,0,200
2023-11-14T23:38:27,10,190,0,200
2023-11-14T23:54:13,10,190,0,200
2023-11-15T00:10:01,10,190,0,200
2023-11-15T00:26:08,10,190,0,200
2023-11-15T00:41:57,10,190,0,200
2023-11-15T00:57:45,10,190,0,200
2023-11-15T01:13:34,11,189,0,200
2023-11-15T01:29:24,11,189,0,200
2023-11-15T01:45:13,11,189,0,200
2023-11-15T02:01:07,11,189,0,200
2023-11-15T02:16:56,11,189,0,200
2023-11-15T02:32:55,11,189,0,200
2023-11-15T02:48:42,11,189,0,200
2023-11-15T03:04:44,11,189,0,200
2023-11-15T03:20:56,11,189,0,200
2023-11-15T03:36:44,11,189,0,200
2023-11-15T03:52:33,11,189,0,200
2023-11-15T04:08:23,11,189,0,200
2023-11-15T04:35:20,11,189,0,200
2023-11-15T04:52:27,11,189,0,200
2023-11-15T05:08:44,11,189,0,200
2023-11-15T05:24:34,11,189,0,200
2023-11-15T05:40:24,11,189,0,200
2023-11-15T05:56:15,11,189,0,200
2023-11-15T06:12:10,11,189,0,200
