time,enrolled,available,waitlisted,total
2023-11-13T04:39:25,0,912,0,912
2023-11-13T04:55:11,0,912,0,912
2023-11-13T05:10:57,0,912,0,912
2023-11-13T05:26:40,0,912,0,912
2023-11-13T05:42:23,0,912,0,912
2023-11-13T05:58:06,0,912,0,912
2023-11-13T06:13:54,0,912,0,912
2023-11-13T06:29:37,0,912,0,912
2023-11-13T06:45:20,0,912,0,912
2023-11-13T07:01:02,0,912,0,912
2023-11-13T07:16:42,0,912,0,912
2023-11-13T07:32:21,0,912,0,912
2023-11-13T07:48:00,0,912,0,912
2023-11-13T08:03:39,0,912,0,912
2023-11-13T08:19:18,0,912,0,912
2023-11-13T08:35:07,0,912,0,912
2023-11-13T08:50:45,0,912,0,912
2023-11-13T09:06:24,0,912,0,912
2023-11-13T09:22:02,0,912,0,912
2023-11-13T09:37:41,0,912,0,912
2023-11-13T09:53:20,0,912,0,912
2023-11-13T10:09:11,0,912,0,912
2023-11-13T10:24:51,0,912,0,912
2023-11-13T10:40:29,0,912,0,912
2023-11-13T10:56:21,0,912,0,912
2023-11-13T11:11:59,0,912,0,912
2023-11-13T11:27:38,0,912,0,912
2023-11-13T11:43:18,0,912,0,912
2023-11-13T11:59:10,0,912,0,912
2023-11-13T12:14:54,0,912,0,912
2023-11-13T12:30:45,0,912,0,912
2023-11-13T12:46:24,0,912,0,912
2023-11-13T13:02:04,0,912,0,912
2023-11-13T13:17:54,0,912,0,912
2023-11-13T13:33:33,0,912,0,912
2023-11-13T13:49:14,0,912,0,912
2023-11-13T14:05:05,0,912,0,912
2023-11-13T14:20:46,0,912,0,912
2023-11-13T14:36:27,0,912,0,912
2023-11-13T14:52:21,0,912,0,912
2023-11-13T15:08:05,0,912,0,912
2023-11-13T15:23:47,0,912,0,912
2023-11-13T15:39:40,0,912,0,912
2023-11-13T15:55:23,0,912,0,912
2023-11-13T16:11:04,0,912,0,912
2023-11-13T16:26:57,0,912,0,912
2023-11-13T16:42:39,0,912,0,912
2023-11-13T16:58:21,0,912,0,912
2023-11-13T17:14:16,0,912,0,912
2023-11-13T17:29:58,0,912,0,912
2023-11-13T17:45:40,0,912,0,912
2023-11-13T18:01:22,0,912,0,912
2023-11-13T18:17:17,0,912,0,912
2023-11-13T18:33:00,0,912,0,912
2023-11-13T18:48:42,0,912,0,912
2023-11-13T19:04:35,0,912,0,912
2023-11-13T19:20:17,0,912,0,912
2023-11-13T19:36:00,0,912,0,912
2023-11-13T19:51:52,0,912,0,912
2023-11-13T20:07:34,0,912,0,912
2023-11-13T20:23:16,0,912,0,912
2023-11-13T20:38:57,0,912,0,912
2023-11-13T20:54:50,0,912,0,912
2023-11-13T21:10:32,0,912,0,912
2023-11-13T21:26:15,0,912,0,912
2023-11-13T21:42:12,0,912,0,912
2023-11-13T21:57:55,0,912,0,912
2023-11-13T22:13:37,0,912,0,912
2023-11-13T22:29:19,0,912,0,912
2023-11-13T22:45:12,0,912,0,912
2023-11-13T23:00:54,0,912,0,912
2023-11-13T23:16:37,0,912,0,912
2023-11-13T23:32:20,0,912,0,912
2023-11-13T23:48:14,0,912,0,912
2023-11-14T00:09:23,0,912,0,912
2023-11-14T00:25:25,0,912,0,912
2023-11-14T00:41:30,0,912,0,912
2023-11-14T00:57:17,0,912,0,912
2023-11-14T01:13:05,0,912,0,912
2023-11-14T01:28:51,0,912,0,912
2023-11-14T01:44:37,0,912,0,912
2023-11-14T02:00:35,0,912,0,912
2023-11-14T02:16:21,0,912,0,912
2023-11-14T02:32:06,0,912,0,912
2023-11-14T02:47:51,0,912,0,912
2023-11-14T03:03:35,0,912,0,912
2023-11-14T03:19:21,0,912,0,912
2023-11-14T03:35:06,0,912,0,912
2023-11-14T03:50:54,0,912,0,912
2023-11-14T04:06:51,0,912,0,912
2023-11-14T04:28:23,0,912,0,912
2023-11-14T04:44:12,0,912,0,912
2023-11-14T05:00:02,0,912,0,912
2023-11-14T05:15:51,0,912,0,912
2023-11-14T05:31:38,0,912,0,912
2023-11-14T05:47:26,0,912,0,912
2023-11-14T06:03:17,0,912,0,912
2023-11-14T06:19:04,0,912,0,912
2023-11-14T06:34:51,0,912,0,912
2023-11-14T06:50:38,0,912,0,912
2023-11-14T07:06:36,0,912,0,912
2023-11-14T07:22:21,0,912,0,912
2023-11-14T07:38:05,0,912,0,912
2023-11-14T07:53:50,0,912,0,912
2023-11-14T08:09:34,0,912,0,912
2023-11-14T08:25:17,0,912,0,912
2023-11-14T08:41:10,0,912,0,912
2023-11-14T08:56:54,0,912,0,912
2023-11-14T09:12:50,0,912,0,912
2023-11-14T09:28:34,1,911,0,912
2023-11-14T09:44:19,1,911,0,912
2023-11-14T10:00:14,1,911,0,912
2023-11-14T10:15:59,1,911,0,912
2023-11-14T10:31:46,2,910,0,912
2023-11-14T10:47:40,3,909,0,912
2023-11-14T11:03:26,5,907,0,912
2023-11-14T11:19:24,5,907,0,912
2023-11-14T11:35:12,11,901,0,912
2023-11-14T11:51:04,17,895,0,912
2023-11-14T12:07:06,19,893,0,912
2023-11-14T12:23:03,23,889,0,912
2023-11-14T12:38:50,24,888,0,912
2023-11-14T12:54:39,28,884,0,912
2023-11-14T13:10:37,28,884,0,912
2023-11-14T13:26:25,33,879,0,912
2023-11-14T13:42:23,37,875,0,912
2023-11-14T13:58:10,40,872,0,912
2023-11-14T14:14:13,42,870,0,912
2023-11-14T14:30:00,43,869,0,912
2023-11-14T14:45:56,43,869,0,912
2023-11-14T15:01:44,44,868,0,912
2023-11-14T15:17:42,44,868,0,912
2023-11-14T15:33:28,45,867,0,912
2023-11-14T15:49:27,45,857,0,902
2023-11-14T16:05:12,45,857,0,902
2023-11-14T16:20:58,45,857,0,902
2023-11-14T16:36:55,45,857,0,902
2023-11-14T16:52:40,45,857,0,902
2023-11-14T17:08:37,45,857,0,902
2023-11-14T17:24:23,45,857,0,902
2023-11-14T17:40:08,46,856,0,902
2023-11-14T17:56:05,46,856,0,902
2023-11-14T18:11:51,47,855,0,902
2023-11-14T18:27:36,48,854,0,902
2023-11-14T18:43:32,49,853,0,902
2023-11-14T18:59:19,49,853,0,902
2023-11-14T19:15:08,49,853,0,902
2023-11-14T19:31:07,50,852,0,902
2023-11-14T19:46:53,51,851,0,902
2023-11-14T20:02:42,53,849,0,902
2023-11-14T20:18:39,53,849,0,902
2023-11-14T20:34:26,53,849,0,902
2023-11-14T20:50:12,53,849,0,902
2023-11-14T21:05:59,54,848,0,902
2023-11-14T21:21:57,54,848,0,902
2023-11-14T21:37:43,54,848,0,902
2023-11-14T21:53:29,54,848,0,902
2023-11-14T22:09:26,54,848,0,902
2023-11-14T22:25:11,54,848,0,902
2023-11-14T22:40:56,54,848,0,902
2023-11-14T22:56:41,54,848,0,902
2023-11-14T23:12:41,54,848,0,902
2023-11-14T23:28:27,54,848,0,902
2023-11-14T23:44:12,54,848,0,902
2023-11-14T23:59:58,54,848,0,902
2023-11-15T00:15:59,54,848,0,902
2023-11-15T00:31:54,54,848,0,902
2023-11-15T00:47:43,54,848,0,902
2023-11-15T01:03:31,54,848,0,902
2023-11-15T01:19:21,54,848,0,902
2023-11-15T01:35:10,54,848,0,902
2023-11-15T01:51:00,54,848,0,902
2023-11-15T02:06:53,54,848,0,902
2023-11-15T02:22:53,54,848,0,902
2023-11-15T02:38:40,54,848,0,902
2023-11-15T02:54:28,54,848,0,902
2023-11-15T03:10:50,54,848,0,902
2023-11-15T03:26:42,54,848,0,902
2023-11-15T03:42:30,54,848,0,902
2023-11-15T03:58:19,54,848,0,902
2023-11-15T04:14:09,54,848,0,902
2023-11-15T04:41:06,54,848,0,902
2023-11-15T04:58:36,54,848,0,902
2023-11-15T05:14:30,54,848,0,902
2023-11-15T05:30:20,54,848,0,902
2023-11-15T05:46:11,54,848,0,902
2023-11-15T06:02:06,54,848,0,902
2023-11-15T06:17:56,54,848,0,902
2023-11-15T06:33:45,54,848,0,902
2023-11-15T06:49:34,54,848,0,902
2023-11-15T07:05:29,54,848,0,902
2023-11-15T07:21:25,54,848,0,902
2023-11-15T07:37:12,54,848,0,902
2023-11-15T07:52:59,54,848,0,902
2023-11-15T08:08:45,54,848,0,902
2023-11-15T08:24:32,54,848,0,902
2023-11-15T08:40:19,54,848,0,902
2023-11-15T08:56:06,54,848,0,902
2023-11-15T09:11:53,54,848,0,902
2023-11-15T09:27:54,54,848,0,902
2023-11-15T09:43:42,54,848,0,902
2023-11-15T09:59:28,54,848,0,902
2023-11-15T10:15:28,54,848,0,902
2023-11-15T10:31:15,54,848,0,902
2023-11-15T10:47:02,54,848,0,902
2023-11-15T11:03:01,54,848,0,902
2023-11-15T11:18:51,54,848,0,902
2023-11-15T11:34:51,54,848,0,902
2023-11-15T11:50:40,55,847,0,902
2023-11-15T12:06:44,55,847,0,902
2023-11-15T12:22:32,55,847,0,902
2023-11-15T12:38:30,55,847,0,902
2023-11-15T12:54:17,55,847,0,902
2023-11-15T13:10:17,56,846,0,902
2023-11-15T13:26:04,56,846,0,902
2023-11-15T13:41:53,55,847,0,902
2023-11-15T13:57:53,56,846,0,902
