time,enrolled,available,waitlisted,total
2023-11-13T04:39:30,0,210,0,210
2023-11-13T04:55:16,0,210,0,210
2023-11-13T05:11:02,0,210,0,210
2023-11-13T05:26:45,0,210,0,210
2023-11-13T05:42:28,0,210,0,210
2023-11-13T05:58:12,0,210,0,210
2023-11-13T06:13:59,0,210,0,210
2023-11-13T06:29:42,0,210,0,210
2023-11-13T06:45:25,0,210,0,210
2023-11-13T07:01:08,0,210,0,210
2023-11-13T07:16:47,0,210,0,210
2023-11-13T07:32:26,0,210,0,210
2023-11-13T07:48:06,0,210,0,210
2023-11-13T08:03:44,0,210,0,210
2023-11-13T08:19:24,0,210,0,210
2023-11-13T08:35:12,0,210,0,210
2023-11-13T08:50:51,0,210,0,210
2023-11-13T09:06:29,0,210,0,210
2023-11-13T09:22:08,0,210,0,210
2023-11-13T09:37:46,0,210,0,210
2023-11-13T09:53:25,0,210,0,210
2023-11-13T10:09:17,0,210,0,210
2023-11-13T10:24:56,0,210,0,210
2023-11-13T10:40:35,0,210,0,210
2023-11-13T10:56:27,0,210,0,210
2023-11-13T11:12:05,0,210,0,210
2023-11-13T11:27:44,0,210,0,210
2023-11-13T11:43:23,0,210,0,210
2023-11-13T11:59:15,0,210,0,210
2023-11-13T12:14:59,0,210,0,210
2023-11-13T12:30:50,0,210,0,210
2023-11-13T12:46:30,0,210,0,210
2023-11-13T13:02:09,0,210,0,210
2023-11-13T13:17:59,0,210,0,210
2023-11-13T13:33:39,0,210,0,210
2023-11-13T13:49:19,0,210,0,210
2023-11-13T14:05:10,0,210,0,210
2023-11-13T14:20:51,0,210,0,210
2023-11-13T14:36:32,0,210,0,210
2023-11-13T14:52:26,0,210,0,210
2023-11-13T15:08:10,0,210,0,210
2023-11-13T15:23:52,0,210,0,210
2023-11-13T15:39:46,0,210,0,210
2023-11-13T15:55:28,0,210,0,210
2023-11-13T16:11:09,0,210,0,210
2023-11-13T16:27:02,0,210,0,210
2023-11-13T16:42:44,0,210,0,210
2023-11-13T16:58:26,0,210,0,210
2023-11-13T17:14:21,0,210,0,210
2023-11-13T17:30:03,0,210,0,210
2023-11-13T17:45:45,0,210,0,210
2023-11-13T18:01:28,0,210,0,210
2023-11-13T18:17:23,0,210,0,210
2023-11-13T18:33:05,0,210,0,210
2023-11-13T18:48:47,0,210,0,210
2023-11-13T19:04:41,0,210,0,210
2023-11-13T19:20:23,0,210,0,210
2023-11-13T19:36:05,0,210,0,210
2023-11-13T19:51:57,0,210,0,210
2023-11-13T20:07:39,0,210,0,210
2023-11-13T20:23:21,0,210,0,210
2023-11-13T20:39:03,0,210,0,210
2023-11-13T20:54:55,0,210,0,210
2023-11-13T21:10:37,0,210,0,210
2023-11-13T21:26:20,0,210,0,210
2023-11-13T21:42:18,0,210,0,210
2023-11-13T21:58:00,0,210,0,210
2023-11-13T22:13:42,0,210,0,210
2023-11-13T22:29:24,0,210,0,210
2023-11-13T22:45:17,0,210,0,210
2023-11-13T23:01:00,0,210,0,210
2023-11-13T23:16:42,0,210,0,210
2023-11-13T23:32:25,0,210,0,210
