time,enrolled,available,waitlisted,total
2023-11-13T04:39:24,0,356,0,356
2023-11-13T04:55:10,0,356,0,356
2023-11-13T05:10:57,0,356,0,356
2023-11-13T05:26:39,0,356,0,356
2023-11-13T05:42:23,0,356,0,356
2023-11-13T05:58:06,0,356,0,356
2023-11-13T06:13:53,0,356,0,356
2023-11-13T06:29:36,0,356,0,356
2023-11-13T06:45:19,0,356,0,356
2023-11-13T07:01:02,0,356,0,356
2023-11-13T07:16:41,0,356,0,356
2023-11-13T07:32:20,0,356,0,356
2023-11-13T07:48:00,0,356,0,356
2023-11-13T08:03:38,0,356,0,356
2023-11-13T08:19:18,0,356,0,356
2023-11-13T08:35:06,0,356,0,356
2023-11-13T08:50:45,0,356,0,356
2023-11-13T09:06:23,0,356,0,356
2023-11-13T09:22:02,0,356,0,356
2023-11-13T09:37:40,0,356,0,356
2023-11-13T09:53:19,0,356,0,356
2023-11-13T10:09:11,0,356,0,356
2023-11-13T10:24:50,0,356,0,356
2023-11-13T10:40:29,0,356,0,356
2023-11-13T10:56:21,0,356,0,356
2023-11-13T11:11:59,0,356,0,356
2023-11-13T11:27:38,0,356,0,356
2023-11-13T11:43:17,0,356,0,356
2023-11-13T11:59:09,0,356,0,356
2023-11-13T12:14:53,0,356,0,356
2023-11-13T12:30:45,0,356,0,356
2023-11-13T12:46:24,0,356,0,356
2023-11-13T13:02:04,0,356,0,356
2023-11-13T13:17:53,0,356,0,356
2023-11-13T13:33:33,0,356,0,356
2023-11-13T13:49:13,0,356,0,356
2023-11-13T14:05:04,0,356,0,356
2023-11-13T14:20:45,0,356,0,356
2023-11-13T14:36:26,0,356,0,356
2023-11-13T14:52:20,0,356,0,356
2023-11-13T15:08:04,0,356,0,356
2023-11-13T15:23:46,0,356,0,356
2023-11-13T15:39:40,0,356,0,356
2023-11-13T15:55:22,0,356,0,356
2023-11-13T16:11:03,0,356,0,356
2023-11-13T16:26:56,0,356,0,356
2023-11-13T16:42:39,0,356,0,356
2023-11-13T16:58:21,0,356,0,356
2023-11-13T17:14:15,0,356,0,356
2023-11-13T17:29:57,0,356,0,356
2023-11-13T17:45:39,0,356,0,356
2023-11-13T18:01:22,0,356,0,356
2023-11-13T18:17:17,0,356,0,356
2023-11-13T18:32:59,0,356,0,356
2023-11-13T18:48:41,0,356,0,356
2023-11-13T19:04:35,0,356,0,356
2023-11-13T19:20:17,0,356,0,356
2023-11-13T19:35:59,0,356,0,356
2023-11-13T19:51:52,0,356,0,356
2023-11-13T20:07:33,0,356,0,356
2023-11-13T20:23:15,0,356,0,356
2023-11-13T20:38:57,0,356,0,356
2023-11-13T20:54:49,0,356,0,356
2023-11-13T21:10:32,0,356,0,356
2023-11-13T21:26:15,0,356,0,356
2023-11-13T21:42:12,0,356,0,356
2023-11-13T21:57:55,0,356,0,356
2023-11-13T22:13:37,0,356,0,356
2023-11-13T22:29:18,0,356,0,356
2023-11-13T22:45:11,0,356,0,356
2023-11-13T23:00:54,0,356,0,356
2023-11-13T23:16:37,0,356,0,356
2023-11-13T23:32:19,0,356,0,356
2023-11-13T23:48:13,0,356,0,356
2023-11-14T00:09:23,0,356,0,356
2023-11-14T00:25:24,0,356,0,356
2023-11-14T00:41:30,0,356,0,356
2023-11-14T00:57:17,0,356,0,356
2023-11-14T01:13:04,0,356,0,356
2023-11-14T01:28:50,0,356,0,356
2023-11-14T01:44:36,0,356,0,356
2023-11-14T02:00:34,0,356,0,356
2023-11-14T02:16:20,0,356,0,356
2023-11-14T02:32:06,0,356,0,356
2023-11-14T02:47:50,0,356,0,356
2023-11-14T03:03:35,0,356,0,356
2023-11-14T03:19:20,0,356,0,356
2023-11-14T03:35:06,0,356,0,356
2023-11-14T03:50:54,0,356,0,356
2023-11-14T04:06:51,0,356,0,356
2023-11-14T04:28:23,0,356,0,356
2023-11-14T04:44:12,0,356,0,356
2023-11-14T05:00:01,0,356,0,356
2023-11-14T05:15:50,0,356,0,356
2023-11-14T05:31:38,0,356,0,356
2023-11-14T05:47:25,0,356,0,356
2023-11-14T06:03:17,0,356,0,356
2023-11-14T06:19:04,0,356,0,356
2023-11-14T06:34:51,0,356,0,356
2023-11-14T06:50:37,0,356,0,356
2023-11-14T07:06:35,0,356,0,356
2023-11-14T07:22:20,0,356,0,356
2023-11-14T07:38:04,0,356,0,356
2023-11-14T07:53:49,0,356,0,356
2023-11-14T08:09:34,0,356,0,356
2023-11-14T08:25:17,0,356,0,356
2023-11-14T08:41:09,0,356,0,356
2023-11-14T08:56:53,0,356,0,356
2023-11-14T09:12:50,0,356,0,356
2023-11-14T09:28:34,0,356,0,356
2023-11-14T09:44:18,1,355,0,356
2023-11-14T10:00:13,2,354,0,356
2023-11-14T10:15:59,2,354,0,356
2023-11-14T10:31:45,4,352,0,356
2023-11-14T10:47:40,5,351,0,356
2023-11-14T11:03:25,6,350,0,356
2023-11-14T11:19:24,5,351,0,356
2023-11-14T11:35:12,6,350,0,356
2023-11-14T11:51:04,6,350,0,356
2023-11-14T12:07:05,8,348,0,356
2023-11-14T12:23:03,9,347,0,356
2023-11-14T12:38:50,10,346,0,356
2023-11-14T12:54:39,10,346,0,356
2023-11-14T13:10:36,10,346,0,356
2023-11-14T13:26:24,13,343,0,356
2023-11-14T13:42:22,14,342,0,356
2023-11-14T13:58:09,15,341,0,356
2023-11-14T14:14:13,17,339,0,356
2023-11-14T14:29:59,17,339,0,356
2023-11-14T14:45:56,18,338,0,356
2023-11-14T15:01:44,18,338,0,356
2023-11-14T15:17:42,18,338,0,356
2023-11-14T15:33:27,18,338,0,356
2023-11-14T15:49:26,19,334,0,353
2023-11-14T16:05:12,19,334,0,353
2023-11-14T16:20:58,19,334,0,353
2023-11-14T16:36:54,19,334,0,353
2023-11-14T16:52:39,19,334,0,353
2023-11-14T17:08:36,19,334,0,353
2023-11-14T17:24:22,19,334,0,353
2023-11-14T17:40:08,19,334,0,353
2023-11-14T17:56:04,19,334,0,353
2023-11-14T18:11:50,20,333,0,353
2023-11-14T18:27:35,21,332,0,353
2023-11-14T18:43:32,21,332,0,353
2023-11-14T18:59:18,21,332,0,353
2023-11-14T19:15:08,21,332,0,353
2023-11-14T19:31:06,22,331,0,353
2023-11-14T19:46:52,23,330,0,353
2023-11-14T20:02:41,23,330,0,353
2023-11-14T20:18:39,24,329,0,353
2023-11-14T20:34:25,24,329,0,353
2023-11-14T20:50:11,24,329,0,353
2023-11-14T21:05:58,25,328,0,353
2023-11-14T21:21:56,25,328,0,353
2023-11-14T21:37:42,25,328,0,353
2023-11-14T21:53:28,25,328,0,353
2023-11-14T22:09:25,25,328,0,353
2023-11-14T22:25:10,25,328,0,353
2023-11-14T22:40:55,25,328,0,353
2023-11-14T22:56:40,25,328,0,353
2023-11-14T23:12:41,25,328,0,353
2023-11-14T23:28:26,25,328,0,353
2023-11-14T23:44:11,25,328,0,353
2023-11-14T23:59:58,25,328,0,353
2023-11-15T00:15:59,25,328,0,353
2023-11-15T00:31:54,25,328,0,353
2023-11-15T00:47:43,25,328,0,353
2023-11-15T01:03:31,25,328,0,353
2023-11-15T01:19:20,25,328,0,353
2023-11-15T01:35:09,25,328,0,353
2023-11-15T01:50:59,25,328,0,353
2023-11-15T02:06:53,25,328,0,353
2023-11-15T02:22:53,25,328,0,353
2023-11-15T02:38:40,25,328,0,353
2023-11-15T02:54:28,25,328,0,353
2023-11-15T03:10:49,25,328,0,353
2023-11-15T03:26:41,25,328,0,353
2023-11-15T03:42:30,25,328,0,353
2023-11-15T03:58:19,25,328,0,353
2023-11-15T04:14:09,25,328,0,353
2023-11-15T04:41:06,25,328,0,353
2023-11-15T04:58:36,25,328,0,353
2023-11-15T05:14:30,25,328,0,353
2023-11-15T05:30:20,25,328,0,353
2023-11-15T05:46:11,25,328,0,353
2023-11-15T06:02:05,25,328,0,353
2023-11-15T06:17:55,25,328,0,353
2023-11-15T06:33:44,25,328,0,353
2023-11-15T06:49:33,25,328,0,353
2023-11-15T07:05:28,25,328,0,353
2023-11-15T07:21:24,25,328,0,353
2023-11-15T07:37:11,25,328,0,353
2023-11-15T07:52:58,25,328,0,353
2023-11-15T08:08:44,25,328,0,353
2023-11-15T08:24:31,25,328,0,353
2023-11-15T08:40:18,25,328,0,353
2023-11-15T08:56:05,25,328,0,353
2023-11-15T09:11:52,25,328,0,353
2023-11-15T09:27:54,25,328,0,353
2023-11-15T09:43:41,25,328,0,353
2023-11-15T09:59:27,25,328,0,353
2023-11-15T10:15:28,25,328,0,353
2023-11-15T10:31:15,25,328,0,353
2023-11-15T10:47:02,25,328,0,353
2023-11-15T11:03:00,25,328,0,353
2023-11-15T11:18:50,25,326,0,351
2023-11-15T11:34:50,26,325,0,351
2023-11-15T11:50:39,26,325,0,351
2023-11-15T12:06:43,26,325,0,351
2023-11-15T12:22:31,27,324,0,351
2023-11-15T12:38:30,28,323,0,351
2023-11-15T12:54:17,28,323,0,351
2023-11-15T13:10:17,29,322,0,351
2023-11-15T13:26:03,29,322,0,351
2023-11-15T13:41:53,29,322,0,351
2023-11-15T13:57:53,29,322,0,351
2023-11-15T14:13:43,29,322,0,351
2023-11-15T14:29:45,29,322,0,351
2023-11-15T14:45:34,29,322,0,351
2023-11-15T15:01:35,29,322,0,351
2023-11-15T15:17:22,29,322,0,351
2023-11-15T15:33:24,29,322,0,351
2023-11-15T15:49:14,29,322,0,351
2023-11-15T16:05:16,29,322,0,351
2023-11-15T16:21:05,29,322,0,351
2023-11-15T16:36:54,30,321,0,351
2023-11-15T16:52:59,30,321,0,351
2023-11-15T17:08:49,31,320,0,351
2023-11-15T17:24:52,31,320,0,351
2023-11-15T17:40:42,31,320,0,351
2023-11-15T17:56:32,32,319,0,351
2023-11-15T18:12:37,33,318,0,351
2023-11-15T18:28:26,33,318,0,351
2023-11-15T18:44:25,33,318,0,351
2023-11-15T19:00:13,33,318,0,351
2023-11-15T19:16:01,34,317,0,351
2023-11-15T19:32:02,34,317,0,351
2023-11-15T19:47:52,35,316,0,351
2023-11-15T20:03:42,35,316,0,351
2023-11-15T20:19:31,35,316,0,351
2023-11-15T20:35:28,35,316,0,351
2023-11-15T20:51:17,36,315,0,351
2023-11-15T21:07:05,37,314,0,351
2023-11-15T21:23:03,37,314,0,351
2023-11-15T21:38:48,37,314,0,351
2023-11-15T21:54:34,37,314,0,351
2023-11-15T22:10:34,38,313,0,351
2023-11-15T22:26:20,38,313,0,351
2023-11-15T22:42:06,38,313,0,351
2023-11-15T22:57:52,38,313,0,351
2023-11-15T23:13:50,38,313,0,351
2023-11-15T23:29:37,38,313,0,351
2023-11-15T23:45:25,38,313,0,351
2023-11-16T00:01:12,38,313,0,351
2023-11-16T00:17:17,38,313,0,351
2023-11-16T00:33:10,38,313,0,351
2023-11-16T00:48:59,38,313,0,351
2023-11-16T01:04:49,38,313,0,351
2023-11-16T01:20:38,38,313,0,351
2023-11-16T01:36:37,38,313,0,351
2023-11-16T01:52:27,38,313,0,351
2023-11-16T02:08:16,38,313,0,351
2023-11-16T02:24:03,38,313,0,351
2023-11-16T02:39:50,38,313,0,351
2023-11-16T02:55:36,38,313,0,351
2023-11-16T03:11:24,38,313,0,351
2023-11-16T03:27:13,38,313,0,351
2023-11-16T03:43:16,38,313,0,351
2023-11-16T03:59:07,38,313,0,351
2023-11-16T04:14:58,38,313,0,351
2023-11-16T04:39:25,38,313,0,351
2023-11-16T04:57:01,38,313,0,351
2023-11-16T05:12:54,38,313,0,351
2023-11-16T05:28:45,39,312,0,351
2023-11-16T05:44:36,38,313,0,351
2023-11-16T06:00:27,38,313,0,351
2023-11-16T06:16:20,38,313,0,351
2023-11-16T06:32:09,38,313,0,351
2023-11-16T06:47:58,37,314,0,351
2023-11-16T07:03:48,37,314,0,351
2023-11-16T07:19:36,37,314,0,351
2023-11-16T07:35:40,37,314,0,351
2023-11-16T07:51:26,37,314,0,351
2023-11-16T08:07:13,37,314,0,351
