time,enrolled,available,waitlisted,total
2023-11-13T04:39:29,0,70,0,70
2023-11-13T04:55:16,0,70,0,70
2023-11-13T05:11:02,0,70,0,70
2023-11-13T05:26:44,0,70,0,70
2023-11-13T05:42:28,0,70,0,70
2023-11-13T05:58:11,0,70,0,70
2023-11-13T06:13:59,0,70,0,70
2023-11-13T06:29:42,0,70,0,70
2023-11-13T06:45:24,0,70,0,70
2023-11-13T07:01:07,0,70,0,70
2023-11-13T07:16:46,0,70,0,70
2023-11-13T07:32:25,0,70,0,70
2023-11-13T07:48:05,0,70,0,70
2023-11-13T08:03:44,0,70,0,70
2023-11-13T08:19:23,0,70,0,70
2023-11-13T08:35:12,0,70,0,70
2023-11-13T08:50:50,0,70,0,70
2023-11-13T09:06:29,0,70,0,70
2023-11-13T09:22:07,0,70,0,70
2023-11-13T09:37:46,0,70,0,70
2023-11-13T09:53:25,0,70,0,70
2023-11-13T10:09:16,0,70,0,70
2023-11-13T10:24:55,0,70,0,70
2023-11-13T10:40:34,0,70,0,70
2023-11-13T10:56:26,0,70,0,70
2023-11-13T11:12:04,0,70,0,70
2023-11-13T11:27:43,0,70,0,70
2023-11-13T11:43:22,0,70,0,70
2023-11-13T11:59:15,0,70,0,70
2023-11-13T12:14:58,0,70,0,70
2023-11-13T12:30:50,0,70,0,70
2023-11-13T12:46:29,0,70,0,70
2023-11-13T13:02:09,0,70,0,70
2023-11-13T13:17:58,0,70,0,70
2023-11-13T13:33:38,0,70,0,70
2023-11-13T13:49:18,0,70,0,70
2023-11-13T14:05:10,0,70,0,70
2023-11-13T14:20:50,0,70,0,70
2023-11-13T14:36:31,0,70,0,70
2023-11-13T14:52:26,0,70,0,70
2023-11-13T15:08:10,0,70,0,70
2023-11-13T15:23:51,0,70,0,70
2023-11-13T15:39:45,0,70,0,70
2023-11-13T15:55:27,0,70,0,70
2023-11-13T16:11:09,0,70,0,70
2023-11-13T16:27:02,0,70,0,70
2023-11-13T16:42:44,0,70,0,70
2023-11-13T16:58:26,0,70,0,70
2023-11-13T17:14:20,0,70,0,70
2023-11-13T17:30:02,0,70,0,70
2023-11-13T17:45:45,0,70,0,70
2023-11-13T18:01:27,0,70,0,70
2023-11-13T18:17:22,0,70,0,70
2023-11-13T18:33:04,0,70,0,70
2023-11-13T18:48:47,0,70,0,70
2023-11-13T19:04:40,0,70,0,70
2023-11-13T19:20:22,0,70,0,70
2023-11-13T19:36:05,0,70,0,70
2023-11-13T19:51:57,0,70,0,70
2023-11-13T20:07:39,0,70,0,70
2023-11-13T20:23:20,0,70,0,70
2023-11-13T20:39:02,0,70,0,70
2023-11-13T20:54:54,0,70,0,70
2023-11-13T21:10:37,0,70,0,70
2023-11-13T21:26:20,0,70,0,70
2023-11-13T21:42:17,0,70,0,70
2023-11-13T21:58:00,0,70,0,70
2023-11-13T22:13:42,0,70,0,70
2023-11-13T22:29:24,0,70,0,70
2023-11-13T22:45:16,0,70,0,70
2023-11-13T23:00:59,0,70,0,70
2023-11-13T23:16:42,0,70,0,70
2023-11-13T23:32:24,0,70,0,70
2023-11-13T23:48:18,0,70,0,70
2023-11-14T00:09:28,0,70,0,70
2023-11-14T00:25:29,0,70,0,70
2023-11-14T00:41:35,0,70,0,70
2023-11-14T00:57:22,0,70,0,70
2023-11-14T01:13:09,0,70,0,70
2023-11-14T01:28:55,0,70,0,70
2023-11-14T01:44:42,0,70,0,70
2023-11-14T02:00:39,0,70,0,70
2023-11-14T02:16:25,0,70,0,70
2023-11-14T02:32:11,0,70,0,70
2023-11-14T02:47:56,0,70,0,70
2023-11-14T03:03:40,0,70,0,70
2023-11-14T03:19:25,0,70,0,70
2023-11-14T03:35:11,0,70,0,70
2023-11-14T03:50:59,0,70,0,70
2023-11-14T04:06:56,0,70,0,70
2023-11-14T04:28:28,0,70,0,70
2023-11-14T04:44:17,0,70,0,70
2023-11-14T05:00:06,0,70,0,70
2023-11-14T05:15:56,0,70,0,70
2023-11-14T05:31:43,0,70,0,70
2023-11-14T05:47:31,0,70,0,70
2023-11-14T06:03:22,0,70,0,70
2023-11-14T06:19:09,0,70,0,70
2023-11-14T06:34:56,0,70,0,70
2023-11-14T06:50:42,0,70,0,70
2023-11-14T07:06:41,0,70,0,70
2023-11-14T07:22:26,0,70,0,70
2023-11-14T07:38:10,0,70,0,70
2023-11-14T07:53:54,0,70,0,70
2023-11-14T08:09:39,0,70,0,70
