time,enrolled,available,waitlisted,total
2023-11-13T04:39:32,0,35,0,35
2023-11-13T04:55:18,0,35,0,35
2023-11-13T05:11:04,0,35,0,35
2023-11-13T05:26:47,0,35,0,35
2023-11-13T05:42:30,0,35,0,35
2023-11-13T05:58:13,0,35,0,35
2023-11-13T06:14:01,0,35,0,35
2023-11-13T06:29:44,0,35,0,35
2023-11-13T06:45:27,0,35,0,35
2023-11-13T07:01:09,0,35,0,35
2023-11-13T07:16:49,0,35,0,35
2023-11-13T07:32:28,0,35,0,35
2023-11-13T07:48:07,0,35,0,35
2023-11-13T08:03:46,0,35,0,35
2023-11-13T08:19:25,0,35,0,35
2023-11-13T08:35:14,0,35,0,35
2023-11-13T08:50:52,0,35,0,35
2023-11-13T09:06:31,0,35,0,35
2023-11-13T09:22:09,0,35,0,35
2023-11-13T09:37:48,0,35,0,35
2023-11-13T09:53:27,0,35,0,35
2023-11-13T10:09:18,0,35,0,35
2023-11-13T10:24:57,0,35,0,35
2023-11-13T10:40:36,0,35,0,35
2023-11-13T10:56:28,0,35,0,35
2023-11-13T11:12:06,0,35,0,35
2023-11-13T11:27:45,0,35,0,35
2023-11-13T11:43:25,0,35,0,35
2023-11-13T11:59:17,0,35,0,35
2023-11-13T12:15:01,0,35,0,35
2023-11-13T12:30:52,0,35,0,35
2023-11-13T12:46:31,0,35,0,35
2023-11-13T13:02:11,0,35,0,35
2023-11-13T13:18:00,0,35,0,35
2023-11-13T13:33:40,0,35,0,35
2023-11-13T13:49:20,0,35,0,35
2023-11-13T14:05:12,0,35,0,35
2023-11-13T14:20:52,0,35,0,35
2023-11-13T14:36:33,0,35,0,35
2023-11-13T14:52:28,0,35,0,35
2023-11-13T15:08:12,0,35,0,35
2023-11-13T15:23:53,0,35,0,35
2023-11-13T15:39:47,0,35,0,35
2023-11-13T15:55:29,0,35,0,35
2023-11-13T16:11:11,0,35,0,35
2023-11-13T16:27:04,0,35,0,35
2023-11-13T16:42:46,0,35,0,35
2023-11-13T16:58:28,0,35,0,35
2023-11-13T17:14:22,0,35,0,35
2023-11-13T17:30:05,0,35,0,35
2023-11-13T17:45:47,0,35,0,35
2023-11-13T18:01:29,0,35,0,35
2023-11-13T18:17:24,0,35,0,35
2023-11-13T18:33:07,0,35,0,35
2023-11-13T18:48:49,0,35,0,35
2023-11-13T19:04:42,0,35,0,35
2023-11-13T19:20:24,0,35,0,35
2023-11-13T19:36:07,0,35,0,35
2023-11-13T19:51:59,0,35,0,35
2023-11-13T20:07:41,0,35,0,35
2023-11-13T20:23:22,0,35,0,35
2023-11-13T20:39:04,0,35,0,35
2023-11-13T20:54:56,0,35,0,35
2023-11-13T21:10:39,0,35,0,35
2023-11-13T21:26:22,0,35,0,35
2023-11-13T21:42:19,0,35,0,35
2023-11-13T21:58:02,0,35,0,35
2023-11-13T22:13:44,0,35,0,35
2023-11-13T22:29:26,0,35,0,35
2023-11-13T22:45:19,0,35,0,35
