time,enrolled,available,waitlisted,total
2023-11-13T04:39:31,0,210,0,210
2023-11-13T04:55:17,0,210,0,210
2023-11-13T05:11:03,0,210,0,210
2023-11-13T05:26:45,0,210,0,210
2023-11-13T05:42:29,0,210,0,210
2023-11-13T05:58:12,0,210,0,210
2023-11-13T06:14:00,0,210,0,210
2023-11-13T06:29:43,0,210,0,210
2023-11-13T06:45:26,0,210,0,210
2023-11-13T07:01:08,0,210,0,210
2023-11-13T07:16:48,0,210,0,210
2023-11-13T07:32:27,0,210,0,210
2023-11-13T07:48:06,0,210,0,210
2023-11-13T08:03:45,0,210,0,210
2023-11-13T08:19:24,0,210,0,210
2023-11-13T08:35:13,0,210,0,210
2023-11-13T08:50:51,0,210,0,210
2023-11-13T09:06:30,0,210,0,210
2023-11-13T09:22:08,0,210,0,210
2023-11-13T09:37:47,0,210,0,210
2023-11-13T09:53:26,0,210,0,210
2023-11-13T10:09:17,0,210,0,210
2023-11-13T10:24:56,0,210,0,210
2023-11-13T10:40:35,0,210,0,210
2023-11-13T10:56:27,0,210,0,210
2023-11-13T11:12:05,0,210,0,210
2023-11-13T11:27:44,0,210,0,210
2023-11-13T11:43:23,0,210,0,210
2023-11-13T11:59:16,0,210,0,210
2023-11-13T12:15:00,0,210,0,210
2023-11-13T12:30:51,0,210,0,210
2023-11-13T12:46:30,0,210,0,210
2023-11-13T13:02:10,0,210,0,210
2023-11-13T13:17:59,0,210,0,210
2023-11-13T13:33:39,0,210,0,210
2023-11-13T13:49:19,0,210,0,210
2023-11-13T14:05:11,0,210,0,210
2023-11-13T14:20:51,0,210,0,210
2023-11-13T14:36:32,0,210,0,210
2023-11-13T14:52:27,0,210,0,210
2023-11-13T15:08:11,0,210,0,210
2023-11-13T15:23:52,0,210,0,210
2023-11-13T15:39:46,0,210,0,210
2023-11-13T15:55:28,0,210,0,210
2023-11-13T16:11:10,0,210,0,210
2023-11-13T16:27:03,0,210,0,210
2023-11-13T16:42:45,0,210,0,210
2023-11-13T16:58:27,0,210,0,210
2023-11-13T17:14:21,0,210,0,210
2023-11-13T17:30:03,0,210,0,210
2023-11-13T17:45:46,0,210,0,210
2023-11-13T18:01:28,0,210,0,210
2023-11-13T18:17:23,0,210,0,210
2023-11-13T18:33:05,0,210,0,210
2023-11-13T18:48:48,0,210,0,210
2023-11-13T19:04:41,0,210,0,210
2023-11-13T19:20:23,0,210,0,210
2023-11-13T19:36:06,0,210,0,210
2023-11-13T19:51:58,0,210,0,210
2023-11-13T20:07:40,0,210,0,210
2023-11-13T20:23:21,0,210,0,210
2023-11-13T20:39:03,0,210,0,210
2023-11-13T20:54:55,0,210,0,210
2023-11-13T21:10:38,0,210,0,210
2023-11-13T21:26:21,0,210,0,210
2023-11-13T21:42:18,0,210,0,210
2023-11-13T21:58:01,0,210,0,210
2023-11-13T22:13:43,0,210,0,210
2023-11-13T22:29:25,0,210,0,210
2023-11-13T22:45:17,0,210,0,210
2023-11-13T23:01:00,0,210,0,210
2023-11-13T23:16:43,0,210,0,210
2023-11-13T23:32:26,0,210,0,210
2023-11-13T23:48:19,0,210,0,210
2023-11-14T00:09:29,0,210,0,210
2023-11-14T00:25:31,0,210,0,210
2023-11-14T00:41:36,0,210,0,210
2023-11-14T00:57:23,0,210,0,210
2023-11-14T01:13:10,0,210,0,210
2023-11-14T01:28:56,0,210,0,210
2023-11-14T01:44:43,0,210,0,210
2023-11-14T02:00:40,0,210,0,210
2023-11-14T02:16:26,0,210,0,210
2023-11-14T02:32:12,0,210,0,210
2023-11-14T02:47:57,0,210,0,210
2023-11-14T03:03:41,0,210,0,210
2023-11-14T03:19:27,0,210,0,210
2023-11-14T03:35:12,0,210,0,210
2023-11-14T03:51:00,0,210,0,210
2023-11-14T04:06:57,0,210,0,210
2023-11-14T04:28:29,0,210,0,210
2023-11-14T04:44:18,0,210,0,210
2023-11-14T05:00:07,0,210,0,210
2023-11-14T05:15:57,0,210,0,210
2023-11-14T05:31:44,0,210,0,210
2023-11-14T05:47:32,0,210,0,210
2023-11-14T06:03:23,0,210,0,210
2023-11-14T06:19:10,0,210,0,210
2023-11-14T06:34:57,0,210,0,210
2023-11-14T06:50:43,0,210,0,210
2023-11-14T07:06:42,0,210,0,210
2023-11-14T07:22:27,0,210,0,210
2023-11-14T07:38:11,0,210,0,210
2023-11-14T07:53:55,0,210,0,210
2023-11-14T08:09:40,0,210,0,210
2023-11-14T08:25:23,0,210,0,210
2023-11-14T08:41:16,0,210,0,210
2023-11-14T08:57:00,0,210,0,210
2023-11-14T09:12:56,0,210,0,210
2023-11-14T09:28:40,0,210,0,210
2023-11-14T09:44:24,0,210,0,210
2023-11-14T10:00:20,0,210,0,210
2023-11-14T10:16:05,0,210,0,210
2023-11-14T10:31:51,0,210,0,210
2023-11-14T10:47:46,1,209,0,210
2023-11-14T11:03:32,1,209,0,210
2023-11-14T11:19:30,1,209,0,210
2023-11-14T11:35:18,1,209,0,210
2023-11-14T11:51:22,1,209,0,210
2023-11-14T12:07:11,1,209,0,210
2023-11-14T12:23:09,2,208,0,210
2023-11-14T12:38:56,2,208,0,210
2023-11-14T12:54:45,2,208,0,210
2023-11-14T13:10:43,2,208,0,210
2023-11-14T13:26:30,2,208,0,210
2023-11-14T13:42:29,2,208,0,210
2023-11-14T13:58:16,2,208,0,210
2023-11-14T14:14:19,5,205,0,210
2023-11-14T14:30:05,6,204,0,210
2023-11-14T14:46:02,6,204,0,210
2023-11-14T15:01:50,6,204,0,210
2023-11-14T15:17:48,7,203,0,210
2023-11-14T15:33:33,7,203,0,210
2023-11-14T15:49:33,9,201,0,210
2023-11-14T16:05:18,9,201,0,210
2023-11-14T16:21:04,9,201,0,210
2023-11-14T16:37:01,9,201,0,210
2023-11-14T16:52:46,9,201,0,210
2023-11-14T17:08:43,9,201,0,210
2023-11-14T17:24:29,9,201,0,210
2023-11-14T17:40:14,9,201,0,210
2023-11-14T17:56:11,9,201,0,210
2023-11-14T18:11:56,11,199,0,210
2023-11-14T18:27:42,11,199,0,210
2023-11-14T18:43:38,11,199,0,210
2023-11-14T18:59:25,11,199,0,210
2023-11-14T19:15:14,11,199,0,210
2023-11-14T19:31:13,12,198,0,210
2023-11-14T19:46:58,12,198,0,210
2023-11-14T20:02:48,12,198,0,210
2023-11-14T20:18:45,12,198,0,210
2023-11-14T20:34:32,12,198,0,210
2023-11-14T20:50:18,12,198,0,210
2023-11-14T21:06:04,13,197,0,210
2023-11-14T21:22:03,13,197,0,210
2023-11-14T21:37:48,13,197,0,210
2023-11-14T21:53:34,13,197,0,210
2023-11-14T22:09:32,13,197,0,210
2023-11-14T22:25:16,14,196,0,210
2023-11-14T22:41:01,14,196,0,210
2023-11-14T22:56:47,14,196,0,210
2023-11-14T23:12:47,14,196,0,210
2023-11-14T23:28:32,14,196,0,210
2023-11-14T23:44:18,14,196,0,210
2023-11-15T00:00:04,14,196,0,210
2023-11-15T00:16:05,14,196,0,210
2023-11-15T00:32:00,14,196,0,210
2023-11-15T00:47:49,14,196,0,210
2023-11-15T01:03:37,14,196,0,210
2023-11-15T01:19:27,14,196,0,210
2023-11-15T01:35:16,14,196,0,210
2023-11-15T01:51:06,14,196,0,210
2023-11-15T02:06:59,14,196,0,210
2023-11-15T02:22:59,14,196,0,210
